ID,D_2,D_1,D0,D1,D2,R1,R2,R3,A1,A2,A3,lon,lat,depth,study,BIO,MAT,RAD,MAP,DRY,PET,PH,CEC,BLD,ORC,CLY,SLT,SND,AWC,CWC,NPP
1702.BL3,3289.77873203301,2345.53062857451,1141.01,192.297036249909,32.0960703698994,228.82,598.3,998.59,912.19,542.71,142.42,128.1,42.4,0.025,EMP,4,3.2181670665741,13370.6666666667,647.528198242188,5.51113412739513,1.60295834436488,5.35,38,1110.5,103,29,56.5,15,55.9818168105871,0.2712129158915,471.3
1702.BL4,3311.90957957123,2369.50998095992,1158.5,191.418447834191,31.9438530013434,225.71,598.75,1011.43,932.79,559.75,147.07,128.1,42.4,0.025,EMP,4,3.2181670665741,13370.6666666667,647.528198242188,5.51113412739513,1.60295834436488,5.35,38,1110.5,103,29,56.5,15,55.9818168105871,0.2712129158915,471.3
1711.KFM1.1,3827.84690530484,2972.23649361215,1846.61,734.878776860672,235.228750676951,750.6,1321.38,1723.86,1096.01,525.23,122.75,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM1.2,3633.58575459303,2807.44863478524,1774.58,755.970059630051,248.558013804638,698.46,1244.32,1648.3,1076.12,530.26,126.28,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM1.3,3653.97757735061,2836.05786655984,1808.5,751.744110364983,213.846349395521,753.18,1296.38,1692.57,1055.32,512.12,115.93,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM2.1,3584.56961181897,2800.41937215575,1854.58,917.821651637337,359.96179356248,845.78,1395.83,1752.08,1008.8,458.75,102.5,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM2.2,3796.15186055666,2991.8652519097,1960.32,876.638604781155,288.784983439826,925.21,1495.96,1854.01,1035.11,464.36,106.31,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM2.3,3516.89331116697,2707.3927094745,1712.88,750.142017009535,287.143928602283,808.83,1308.07,1619.01,904.05,404.81,93.87,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM3.2,3698.46535679718,2886.96205269534,1856.76,784.078127925945,238.550709974531,910.15,1427.36,1762.03,946.61,429.4,94.73,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM3.3,3685.77674562594,2842.32697606795,1755.11,678.589197110586,219.794948971572,806.75,1325.76,1666.24,948.36,429.35,88.87,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM4.1,3615.91614691848,2799.24068528713,1766.1,713.768960032879,205.056855230169,838.87,1334.45,1671.26,927.23,431.65,94.84,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM4.3,3392.27532949513,2549.99056632703,1516.93,552.16423696438,152.516676149071,676,1104.29,1419.61,840.93,412.64,97.32,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM5.2,3377.01764215852,2550.31225677837,1524.22,514.414348105273,116.677036660597,630.8,1086.29,1414.48,893.42,437.93,109.74,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM6.1,3610.34878287007,2789.46898161226,1738.37,624.668050068419,151.492992791126,744.73,1258.84,1623.93,993.64,479.53,114.44,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM6.2,3753.89961115557,2961.12901521894,1946.56,844.57301194822,257.166031714634,939.03,1475.86,1839.38,1007.53,470.7,107.18,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM6.3,3552.66079691096,2746.37122557705,1744.82,720.577602570421,226.959359483963,843.6,1327.37,1650.28,901.22,417.45,94.54,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM7.1,3631.68689629768,2770.86820774819,1671.69,641.953536588369,206.549796973704,612.58,1147.58,1548.43,1059.11,524.11,123.26,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM7.2,3807.22125050406,2995.17791669298,1936.47,816.018662856939,251.153224552921,856.84,1446.28,1817.72,1079.63,490.19,118.75,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM7.3,3757.35371395485,2909.66342539107,1809.42,718.461071367098,219.034768706434,751.97,1298.39,1691.31,1057.45,511.03,118.11,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM8.1,3751.95264401131,2909.89645589128,1812.79,711.151548448807,215.18236290881,736.38,1273.6,1685.41,1076.41,539.19,127.38,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM8.2,3700.86948099654,2827.16375753642,1665.64,494.699124607344,97.5065717912747,619.71,1134.22,1545.6,1045.93,531.42,120.04,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM8.3,3575.3711512754,2720.9550313412,1646.34,651.214819579832,222.997444153226,612.28,1140.77,1530.29,1034.06,505.57,116.05,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1711.KFM9.3,3403.82901480986,2569.09970596054,1557.09,653.691799620356,240.031837354357,570.66,1077.09,1438.86,986.43,480,118.23,35.52,0.15,0.1,EMP,1,13.9575815200806,17348.5,1126.24865722656,5.90467937608319,3.15546708590712,5.3,26,1036,52.5,37.5,26,36,57.99668520384,0.271937360594197,867.2
1713.McG.L1M210,2100.58488025283,1333.72854070932,558.19,129.848001466569,48.288108007297,196.59,341.63,505.07,361.6,216.56,53.12,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L3M210,2133.99617980579,1387.40164860235,608.25,135.138743284886,40.0887254764111,143.48,341.44,542.32,464.77,266.81,65.93,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L2K210,2085.67281606814,1365.83275706697,627.98,187.467913262515,84.8006443439622,231.39,405.07,563.67,396.59,222.91,64.31,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L3B210,2183.3410043722,1395.43620738416,585.47,145.16287621413,60.1502229236047,240.81,391.36,533.95,344.66,194.11,51.52,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L2M210,1969.76486910435,1229.48933625485,504.34,120.152260448264,43.8718924618972,121.91,286.17,449.53,382.43,218.17,54.81,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L3K02,2388.62758706434,1576.35088599931,694.96,114.383752912107,26.8748025126606,247.69,432.31,615.75,447.27,262.65,79.21,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L2N02,2131.8651345199,1404.43119575819,671.69,202.214950473718,72.6089006574043,311.68,479.54,612.58,360.01,192.15,59.11,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L1K02,2253.71933635764,1517.00577040944,741.78,211.884249514045,69.9511594786595,271.24,481.46,681.99,470.54,260.32,59.79,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L1M02,2243.28290469509,1514.84312598572,741.12,202.431659629062,56.6474366032143,265.06,486.82,670.01,476.06,254.3,71.11,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L2M02,2315.95455176179,1567.16969681676,774.27,244.033296268846,101.058530288642,271.43,498.73,707.53,502.84,275.54,66.74,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L3M02,2425.97433085477,1611.23477800918,698.63,93.2410065184644,18.0158502432879,194.38,421.21,622.47,504.25,277.42,76.16,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L3B02,2472.78001035144,1631.05297551972,749.59,205.016138770209,73.9971894504272,361.33,554.32,693.3,388.26,195.27,56.29,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L3N210,2094.84219706503,1361.89858341527,603.53,147.880220715922,48.7441370270839,208.74,383.86,547.78,394.79,219.67,55.75,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L1K210,2102.20822043409,1372.02911351537,626.69,180.768080123189,76.1577119441692,223.41,396.84,571.85,403.28,229.85,54.84,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1713.McG.L2K02,2876.94619197025,1996.26389499228,941.38,145.993171701426,24.2087273592365,430.22,674.5,869.54,511.16,266.88,71.84,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L1N02,2462.69145809534,1631.85099119631,714.79,116.605694266154,28.1319474875699,295.25,481.65,645.07,419.54,233.14,69.72,114.017,4.1865,0.01,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.65,20.5,763,140,29,29.5,41.5,63.8091538964183,0.298592321562053,992.3
1713.McG.L2N210,2208.85559850481,1464.63841434091,690.69,202.715135379997,88.2503898545657,277.98,456.36,628.35,412.71,234.33,62.34,114.017,4.1865,0.06,EMP,1,26.8474178314209,16817.25,2989.61572265625,3.95320910973085,5.3471760922974,4.6,17.5,828.5,145.5,28.5,28.5,43,62.5607655234149,0.292363745440422,992.3
1714.McG.PB02,2783.53751632688,1908.22854478456,945.66,316.282979929871,137.754755151855,332.33,641.58,868.52,613.33,304.08,77.14,102.313,2.982,0.01,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,14.5,1125.5,55.5,32.5,23,44,55.5861257694631,0.259385091276017,868.5
1714.McG.PC210,2722.84201227146,1821.98496345846,806,176.677233339565,58.1205112128632,278.54,517.66,738.77,527.46,288.34,67.23,102.313,2.982,0.06,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,13.5,1193,57,32.5,23,44.5,53.7822774830324,0.250387063827027,868.5
1714.McG.LA210,2440.7914101906,1548.07325848881,616.63,121.064044808914,30.2447927779479,239.82,412.47,564.44,376.81,204.16,52.19,102.313,2.982,0.06,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,13.5,1193,57,32.5,23,44.5,53.7822774830324,0.250387063827027,868.5
1714.McG.LA02,2318.134712373,1488.57959240458,641.08,173.923465434023,68.5596162889683,230.27,419.95,588.45,410.81,221.13,52.63,102.313,2.982,0.01,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,14.5,1125.5,55.5,32.5,23,44,55.5861257694631,0.259385091276017,868.5
1714.McG.LB210,2409.60571612724,1560.23671377234,669.31,146.294932337725,35.3867793007404,258.9,444.11,613.14,410.41,225.2,56.17,102.313,2.982,0.06,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,13.5,1193,57,32.5,23,44.5,53.7822774830324,0.250387063827027,868.5
1714.McG.LB02,2409.76785163805,1539.2447559124,635.58,159.826101909542,69.1147323575107,232.72,418.23,577.65,402.86,217.35,57.93,102.313,2.982,0.01,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,14.5,1125.5,55.5,32.5,23,44,55.5861257694631,0.259385091276017,868.5
1714.McG.LC02,3355.41807568744,2497.63080092919,1444.62,507.07252064572,160.481224034783,631.33,1016.1,1347.91,813.29,428.52,96.71,102.313,2.982,0.01,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,14.5,1125.5,55.5,32.5,23,44,55.5861257694631,0.259385091276017,868.5
1714.McG.PB210,2590.19417450733,1699.50146352264,738.65,192.989028135656,69.3354509919269,261.89,482.39,679.67,476.76,256.26,58.98,102.313,2.982,0.06,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,13.5,1193,57,32.5,23,44.5,53.7822774830324,0.250387063827027,868.5
1714.McG.PA210,2272.43855133585,1441.02438001576,585.73,131.114513194453,52.0636873732793,186.22,364.67,533.88,399.51,221.06,51.85,102.313,2.982,0.06,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,13.5,1193,57,32.5,23,44.5,53.7822774830324,0.250387063827027,868.5
1714.McG.PA02,2798.8500227228,1935.31682545111,960.93,278.316117155823,94.9555112489478,340.38,631.04,880.9,620.55,329.89,80.03,102.313,2.982,0.01,EMP,1,26.7569179534912,16011.3333333333,1869.97009277344,3.77950183748469,5.07825227242757,4.7,14.5,1125.5,55.5,32.5,23,44,55.5861257694631,0.259385091276017,868.5
1716.McG.PAPrS22,2937.94316727999,2181.32503950576,1263.88,356.131425506018,67.3450926326878,404.57,799.21,1159.74,859.31,464.67,104.14,-79.75312772,9.152961446,0.1,EMP,1,26.4791660308838,19385.4166666667,2484.35400390625,5.02451225612806,6.09491303754624,5.2,27,1273.5,59.5,34,25,41.5,51.5248975214955,0.228750638978061,931.4
1716.McG.PAPrS23,2722.26206728852,1910.43617594534,968.16,229.858401474319,52.8801489673732,270.39,584.88,881.09,697.77,383.28,87.07,-79.74403565,9.152934489,0.1,EMP,1,26.3424987792969,19322.0833333333,2484.35400390625,5.02451225612806,6.04697548272777,5.1,26,1276,55,34.5,26,39.5,51.4248358781046,0.228467521882494,948.6
1716.McG.PAPrS25,3113.37776134112,2343.26803653834,1416.02,477.519465935405,99.8703986108421,489.8,959.63,1306.37,926.22,456.39,109.65,-79.74400189,9.161976114,0.1,EMP,1,26.3424987792969,19322.0833333333,2484.35400390625,5.02451225612806,6.04697548272777,5.35,27.5,1275.5,55,35,26,39,51.458730977345,0.228635904083751,928
1716.McG.PAPrS26,3155.0238827301,2334.48265155984,1323.85,304.376108925956,38.6805418251228,447.56,878.86,1219.64,876.29,444.99,104.21,-79.86236055,9.144274282,0.1,EMP,1,26.4583339691162,19327,2389.63696289062,4.98259572352064,6.07080372127005,5.1,27.5,907,158,35.5,28.5,36.5,61.2578567936469,0.277486570825458,933.8
1716.McG.PAPrS27,2670.35273272418,1862.14779084486,930.23,134.239781360933,12.7474556379268,266.49,575.51,852.68,663.74,354.72,77.55,-79.88056132,9.144331143,0.1,EMP,1,26.4583339691162,19327,2389.63696289062,4.98259572352064,6.07080372127005,5.2,25.5,940.5,155,32,29.5,40,60.370880013654,0.27307222895261,669.2
1716.McG.PAPrS28,3106.51499195432,2347.87036053312,1443.67,521.317249152315,123.660853238139,588.68,1042.85,1350.8,854.99,400.82,92.87,-79.83497105,9.17132473,0.1,EMP,1,26.5557498931885,19357.1666666667,2389.63696289062,4.98259572352064,6.09900620227766,5.4,25.5,1116.5,78,32.5,26,41.5,55.9305645318538,0.250856849300521,978.4
1716.McG.PAPrS30,3160.49266250222,2399.08600351187,1472,522.442888963861,139.140583042551,549.96,1048.99,1367.53,922.04,423.01,104.47,-79.86233432,9.153322089,0.1,EMP,1,26.4583339691162,19327,2389.63696289062,4.98259572352064,6.07080372127005,5.2,23.5,1065.5,97,33.5,27.5,39,57.3396841163225,0.257991080742128,944.5
1716.McG.PAPrS41,2247.92997836407,1489.08440185989,708.79,227.61703378009,101.214606349616,223.05,431.31,638.61,485.74,277.48,70.18,-79.79890753,9.071731072,0.1,EMP,1,26.4765014648438,19375.75,2408.93408203125,5.17293997965412,6.0911878643573,5,18,1149.5,106.5,31.5,27,42,55.099130658131,0.24572144153743,934.1
1716.McG.PAPrS06,3102.25438250344,2318.53170295954,1360.91,407.379696227655,81.4875884527074,610.71,1003.21,1273.19,750.2,357.7,87.72,-79.59029284,8.908218366,0.1,EMP,1,26.5444469451904,19321.6666666667,2118.46142578125,5.68457446808511,6.08765000405646,5.5,17.5,1329.5,30,29.5,27.5,43,49.3757395036537,0.214588925977221,718.8
1716.McG.PAPrS09,3142.46810334049,2426.23228806402,1558.8,595.115745383126,136.939829711508,625.79,1111.2,1451.7,933.01,447.6,107.1,-79.37982378,9.205734408,0.1,EMP,1,23.4972515106201,19110.0833333333,2779.73461914062,5.04946455889852,5.40481190242041,5.3,29,1149,48,30,22.5,47.5,54.7806522592267,0.24792744240742,1033.9
1716.McG.PAPrS14,3293.8757277659,2485.69994041596,1482.95,442.628012568164,82.368480647845,613.89,1072.72,1383.61,869.06,410.23,99.34,-79.88974343,9.117236617,0.1,EMP,1,26.4583339691162,19327,2389.63696289062,4.98259572352064,6.07080372127005,5.5,16.5,1278,30,30,25.5,45.5,50.94011556726,0.2261793298184,920.5
1716.McG.PAPrS19,3289.74662006449,2515.92189892333,1554.51,439.372833482751,45.7450146900797,675.1,1141.01,1453.78,879.41,413.5,100.73,-79.96214191,9.253103294,0.1,EMP,1,26.4558048248291,19284.8333333333,2430.54638671875,4.88993089832182,6.05563472376649,5.2,24,1138.5,53,35.5,25,39.5,55.3346599401082,0.248591241049911,953.8
1716.McG.PAPrS24,3055.30077179113,2243.67802566772,1266.45,371.392796407799,84.3881617359,434.04,856.56,1173.37,832.41,409.89,93.08,-79.75309848,9.16200706,0.1,EMP,1,26.4791660308838,19385.4166666667,2484.35400390625,5.02451225612806,6.09491303754624,5.15,30,1160.5,61.5,35.5,25,39.5,54.8093477963472,0.245071851107393,919.3
1716.McG.PAPrS29,3320.36521156521,2505.4848831645,1479.23,408.012250523515,61.8316912950588,519.78,979.01,1368.92,959.45,500.22,110.31,-79.8258414,9.1803379,0.1,EMP,1,26.3196659088135,19349.5833333333,2389.63696289062,4.98259572352064,6.0510015755722,5.6,34.5,789.5,153.5,32.5,29,38,63.4935007314474,0.288705193069676,308.5
1716.McG.PAPrS31,3089.95938332459,2313.72864151735,1373.95,460.058834884335,117.281654218812,510.3,960.84,1278.18,863.65,413.11,95.77,-79.75312882,9.152966703,0.1,EMP,1,26.4791660308838,19385.4166666667,2484.35400390625,5.02451225612806,6.09491303754624,5.2,27,1273.5,59.5,34,25,41.5,51.5248975214955,0.228750638978061,931.4
1716.McG.PAPrS32,3064.52281854341,2278.68771127223,1333.25,398.680912806067,82.3268965572027,501.03,918.42,1238.09,832.22,414.83,95.16,-79.71676628,9.143791061,0.1,EMP,1,26.3424987792969,19322.0833333333,2484.35400390625,5.02451225612806,6.04697548272777,5.1,20,1264,48,32,24,44,51.6583165840772,0.229627422400276,939.6
1716.McG.PAPrS07,2434.88011372186,1608.03879137301,723.39,164.179595358298,47.3269420262127,208.93,438.77,648.96,514.46,284.62,74.43,-79.70776783,9.11663238,0.1,EMP,1,26.3424987792969,19322.0833333333,2484.35400390625,5.02451225612806,6.04697548272777,5.7,20.5,1198.5,69.5,33.5,30.5,35.5,53.6422565560198,0.239485904221656,197.6
1716.McG.PAPrS08,2848.21760721681,2082.46623202175,1193.12,368.923105546967,85.6627407751714,469.88,829.16,1099.53,723.24,363.96,93.59,-79.37076559,9.19665471,0.1,EMP,1,23.4972515106201,19110.0833333333,2456.17114257812,5.55957446808511,5.40481190242041,5.3,25,1201.5,61.5,30.5,26,43.5,53.4588360570617,0.238873156380804,1013.1
1716.McG.PAPrS10,3141.3653074348,2349.79151597563,1384.91,444.187592917403,108.075917897869,476.73,938.42,1281.63,908.18,446.49,103.28,-79.67150005,9.080329918,0.1,EMP,1,26.1656646728516,19381.3333333333,2330.15673828125,5.38310005184033,6.02913623774241,5.5,18.5,1265,45.5,34,30.5,35.5,51.5794630880191,0.227401032871097,940.9
1716.McG.PAPrS11,2960.82915984952,2194.47008227994,1280.19,349.811556261911,63.1831430281051,437.69,853.14,1177.76,842.5,427.05,102.43,-79.86249892,9.099057886,0.1,EMP,1,26.4583339691162,19327,2456.90942382812,4.99900149775337,6.07080372127005,5.4,16.5,1220,65,29,26,45.5,52.8978232506667,0.235817524227232,912.2
1716.McG.PAPrS12,2801.26267081251,2091.41522945618,1315.06,548.195954228938,165.137634330765,549.99,950.41,1234.5,765.07,364.65,80.56,-79.86249854,9.099062226,0.1,EMP,1,26.4583339691162,19327,2456.90942382812,4.99900149775337,6.07080372127005,5.4,16.5,1220,65,29,26,45.5,52.8978232506667,0.235817524227232,912.2
1716.McG.PAPrS13,2530.83498274655,1730.74872535179,836.86,165.957880772791,25.7120347878041,278.59,534.04,767.85,558.27,302.82,69.01,-79.90794328,9.117291084,0.1,EMP,1,26.4583339691162,19327,2419.09838867188,4.93545183714002,6.07080372127005,5.5,19.5,1268.5,33,30.5,22.5,47,51.3115122624677,0.228278807163226,919.1
1716.McG.PAPrS15,3024.03109201309,2270.25570455131,1384.07,546.053091043674,184.684585951293,530,969.97,1289.52,854.07,414.1,94.55,-79.56285,8.999615,0.1,EMP,1,26.9836349487305,18846,2118.46142578125,5.68457446808511,6.02497567673185,5.6,17,1428,23,31,31,38.5,46.1787409923636,0.199063386019066,1039.3
1716.McG.PAPrS16,3124.98658220057,2363.55532491157,1457.39,579.310062952007,191.53010718066,631.76,1055.28,1364.08,825.63,402.11,93.31,-79.55359645,8.989456833,0.1,EMP,1,26.9836349487305,18846,2118.46142578125,5.68457446808511,6.02497567673185,5.6,17.5,1416,25,33.5,29.5,37.5,46.6849046124228,0.201569227775863,979.1
1716.McG.PAPrS17,2973.84320110902,2240.76872206806,1339.92,350.792357795541,57.4681364241875,540.24,958.06,1249.79,799.68,381.86,90.13,-79.96192725,9.325450768,0.1,EMP,1,26.4558048248291,19284.8333333333,2333.96606445312,5.00050200803213,6.05563472376649,5.3,26,1093,53,33.5,25.5,40.5,56.4204974640396,0.253389861215323,963.5
1716.McG.PAPrS18,2905.13327852034,2110.57991666847,1170.79,347.759909440484,80.028237199563,370.59,760.87,1081.15,800.2,409.92,89.64,-79.97105738,9.316433187,0.1,EMP,1,26.4558048248291,19284.8333333333,2333.96606445312,5.00050200803213,6.05563472376649,5.05,24.5,1141,42.5,30.5,24,45.5,54.945178370161,0.246053864606042,965.8
1716.McG.PAPrS20,3334.91936564409,2556.1943365081,1561.99,381.665859887531,37.3189652911619,689.09,1150.29,1469.04,872.9,411.7,92.95,-79.95304496,9.253074555,0.1,EMP,1,26.4558048248291,19284.8333333333,2430.54638671875,4.88993089832182,6.05563472376649,5.2,24,1237,46.5,35,25,40.5,52.5374377439553,0.234683566840789,935.7
1716.McG.PAPrS21,3066.60101304123,2273.24326090921,1323.49,419.540866138911,96.4418013070624,467.79,906.28,1228.17,855.7,417.21,95.32,-79.75313523,9.15296177,0.1,EMP,1,26.4791660308838,19385.4166666667,2484.35400390625,5.02451225612806,6.09491303754624,5.2,27,1273.5,59.5,34,25,41.5,51.5248975214955,0.228750638978061,931.4
1716.McG.PAPrS33,3121.60677329639,2318.536378312,1330.4,347.975720309044,63.4315015376134,561.05,963.16,1237.83,769.35,367.24,92.57,-79.7167695,9.143796136,0.1,EMP,1,26.3424987792969,19322.0833333333,2484.35400390625,5.02451225612806,6.04697548272777,5.1,20,1264,48,32,24,44,51.6583165840772,0.229627422400276,939.6
1716.McG.PAPrS34,2757.62228259914,1923.56528605382,963.91,219.472265442482,41.0954341896682,306.54,622.59,883.52,657.37,341.32,80.39,-79.88968474,9.135323364,0.1,EMP,1,26.4583339691162,19327,2389.63696289062,4.98259572352064,6.07080372127005,5.1,24.5,1051.5,101,31.5,26.5,42,57.6280524766019,0.25942547649865,938.9
