D_2,D_1,D0,D1,D2,R1,R2,R3,A1,A2,A3,lon,lat,depth,MAT,RAD,MAP,DRY,PET,PH,CEC,BLD,ORC,CLY,SLT,SND,AWC,CWC,NPP,std,BIO,study
3453.72413714265,2615.43771382342,1580.72,616.710372583001,209.075859963289,472.97,1053.58,1469.82,1107.75,527.14,110.9,101.49,21.574,0.025,20.9304161071777,16376.8333333333,1609.95300292969,6.90417209908735,4.22035307201555,5.2,23.5,1194.5,60,32.5,33,35,53.6409220218796,0.240593565481046,1345,0,Tropical Forests,EMBL
3465.7255032618,2590.50128717344,1506.64,551.632607529043,160.970770340746,352.9,867.85,1338.7,1153.74,638.79,167.94,-102.60055,22.1989,0.025,13.2747497558594,18212.4166666667,512.672058105469,16.4308510638298,3.23226442944116,6.05,20.5,1216.5,43,44,28,28,53.3445343974644,0.218567096985051,872.5,0,Tropical Forests,EMBL
2963.18239179224,2101.03551830167,1125.84,381.551763283572,121.571718561129,306.41,701.59,1023.08,819.43,424.25,102.76,103.78688,22.32166,0.025,13.5734148025513,14515.75,2494.04345703125,5.55496453900709,2.65422934476043,5,29.5,919,137,26.5,38,34.5,60.6768685321826,0.288992733529448,1353.5,0,Tropical Forests,EMBL
2919.2843718375,2080.292571303,1149.94,436.162697489193,145.509137523808,260.49,658.58,1034.72,889.45,491.36,115.22,121.285533,24.162593,0.025,7.24558258056641,14546.75,4329.24755859375,4.88137472283814,1.76468192535979,4.6,32,925.5,132.5,22.5,46,31.5,60.5941643226332,0.294478053274141,795.4,0,Tropical Forests,EMBL
3451.27189181582,2623.95118074304,1615.42,687.916014402764,263.721350197138,541.98,1080.1,1483.49,1073.44,535.32,131.93,79.13757,29.49347,0.025,22.6938323974609,18096.5,2049.48706054688,11.295746785361,5.13446145154441,6.05,19,1409.5,35,31.5,37.5,31,46.829096536504,0.18277278179629,865.1,0,Tropical Forests,EMBL
3486.79845231433,2661.23438973361,1650.42,725.226025458864,298.492976303937,555.26,1087.46,1518.95,1095.16,562.96,131.47,79.22805,29.45644,0.025,21.918083190918,17999.8333333333,2425.42749023438,10.4660377358491,4.94997166113419,5.8,21.5,1399.5,49.5,31.5,34,34.5,47.3157994377542,0.190052428665918,743.2,0,Tropical Forests,EMBL
3552.18410304101,2650.58502024917,1477.71,441.06306820079,122.406254160347,414.92,935.3,1344.91,1062.79,542.41,132.8,-82.44186,29.73517,0.025,20.4559993743896,16812.0833333333,1240.58508300781,7.09424414927261,4.40978153187732,5.5,24.5,1389.5,69.5,18,16,66,47.2265131172833,0.20683227106102,1350,0,Temperate Forests,EMBL
3294.74793644255,2436.83460022566,1414.6,572.479495576215,242.449358188829,476.55,964.59,1318.13,938.05,450.01,96.47,51.543479,30.136581,0.025,21.2821655273438,19044.9166666667,217.680511474609,35.448275862069,5.28393926710817,7.6,16,1468.5,12,25.5,39.5,35,44.4734684346467,0.095774969095636,117.3,0,Temperate Forests,EMBL
3378.12089594594,2550.11173124692,1543.08,617.235080977886,204.332077503914,471.2,1010.4,1420.42,1071.88,532.68,122.66,77.92019,30.35214,0.025,21.6011657714844,17801,2212.67919921875,10.1860885275519,4.86752657126671,5.8,27.5,1300.5,71.5,28.5,33,39,50.5033416903322,0.207499678710003,1514.2,0,Tropical Forests,EMBL
3239.52978546053,2461.36999635015,1548.41,699.9506952884,290.363430271196,408.01,966.25,1412.99,1140.4,582.16,135.42,119.4427,30.3218,0.025,14.8829164505005,14690.5833333333,1444.03173828125,5.09419551934827,3.15130120744694,5.9,16.5,1228,50.5,23.5,44,33,52.4997397221765,0.246926376931745,633.4,0,Temperate Forests,EMBL
3376.71180436945,2553.05279068535,1545.805,600.965282169413,194.36023082109,403.515,983.29,1424.755,1142.29,562.515,121.05,78.15708,30.456515,0.025,16.8748760223389,17375.4166666667,2749.78002929688,9.11064543168483,3.85434768351017,5.7,28.75,1173,77.75,32.5,36.25,31.25,54.2958511271989,0.238541160265613,819.45,11.1369318036881,Tropical Forests,EMBL
3299.28050786417,2515.46132565143,1564.39,638.828807355609,216.389606901087,430.43,982.85,1432.63,1133.96,581.54,131.76,77.29648,30.57366,0.025,21.9799175262451,18083.8333333333,1638.63415527344,10.5086285195277,5.04796253299408,5.75,22,1362,43,31.5,36.5,32,48.4435681935453,0.194577682646951,623.4,0,Deserts,EMBL
3544.4265580169,2692.92182761542,1644.17,723.496090692326,328.698317178787,570.4,1156.93,1540.05,1073.77,487.24,104.12,51.573399,30.732353,0.025,14.8324155807495,18840.6666666667,207.642059326172,31.1854460093897,4.03868257713846,7.35,21,1484.5,21.5,30,35.5,34.5,44.2050461319297,0.125015900439421,48.1,0,Temperate Forests,EMBL
3049.88145279555,2217.01685906867,1245.32,440.749726553242,153.85610144602,279.64,747.1,1137.08,965.68,498.22,108.24,-5.19417,33.39624,0.025,10.9168329238892,17993.8333333333,561.562805175781,12.1418511066398,3.04354580855249,6.65,29,1304,46,27,34.5,38.5,50.2193248129143,0.216733018978438,314.4,0,Temperate Forests,EMBL
2933.64553511915,2132.15904430001,1213.74,473.595504821579,199.878814972136,293.28,746.14,1098.47,920.46,467.6,115.27,-5.00242,33.52149,0.025,11.139500617981,17915.6666666667,448.377960205078,14.0351872871737,3.06824105332029,6.6,23,1329.5,57.5,24.5,35.5,39.5,49.471917394042,0.20783636111557,385.1,0,Temperate Forests,EMBL
3253.58000803245,2434.47056785787,1478.82,630.416140075409,232.407458229672,381.71,941.91,1348.78,1097.11,536.91,130.04,-117.686,33.75,0.025,17.2758331298828,17710.9166666667,478.421264648438,24.1412639405204,4.00243731398823,6.9,21.5,1577.5,30,28,26.5,44.5,41.1393478200313,0.12859441535713,663.2,0,Mediterranean,EMBL
2803.41695223683,1959.35672048332,1015.02,336.141050163841,135.807153272181,325.02,686.83,930.13,690,328.19,84.89,-116.434,34.149,0.025,16.3781642913818,19357.75,271.548736572266,36.5989010989011,4.36839183599363,7.6,12,1525,7,17,21,62,42.2281798452206,0.0990192293335894,174.7,0,Deserts,EMBL
3254.06597343062,2421.3110956473,1438.52,606.368185123483,258.980892644759,720.89,1145.1,1380.57,717.63,293.42,57.95,-3.477804009,34.213506,0.025,18.2759990692139,18219.4166666667,237.05973815918,25.8825831702544,4.49994723846255,8,12,1542.5,5,21,27.5,51.5,41.7823539527396,0.119629885466188,158.6,0,Mediterranean,EMBL
2399.18284648124,1557.2171544828,701.77,196.212915328739,80.8057454833541,345.82,552.02,669.36,355.95,149.75,32.41,50.88697806,34.6913382,0.025,18.9124164581299,17502.6666666667,185.42692565918,34.7124352331606,4.64504516507832,7.8,14.5,1404,3.5,18,32,50,45.83330385792,0.113392142481655,123.9,0,Deserts,EMBL
3278.72530635967,2431.45944080083,1433.39,612.695600829048,263.482527646871,388.91,919.28,1310.24,1044.48,514.11,123.15,-4.998549968,35.11757699,0.025,15.1947507858276,17626,1156.76916503906,11.8017839444995,3.76168992715162,6.2,24,1298.5,79,21.5,36.5,43,50.4785654459154,0.211683376418657,650.1,0,Temperate Forests,EMBL
2706.26639998864,1955.82541939882,1116.69,412.185854901009,119.873447387679,262.38,674.56,1014.82,854.31,442.13,101.87,-4.471532023,35.12319001,0.025,17.1966667175293,17403.8333333333,457.829467773438,16.4649350649351,4.00745816725251,6.9,19,1506.5,42.5,29,34,38,43.6248403854202,0.161186935829082,428.4,0,Mediterranean,EMBL
3153.80896320213,2286.51869032073,1290.96,529.152261187064,219.819900782807,370.19,855.75,1192.34,920.77,435.21,98.62,24.93208,35.17795,0.025,13.5194997787476,16171.8333333333,1423.54919433594,11.7816205533597,3.22004934256241,6.6,25.5,1258.5,66,26.5,38,35.5,51.695853719366,0.223194581760981,449.4,0,Mediterranean,EMBL
2538.75286537913,1645.86456862427,686.44,130.125202798762,30.8794580104038,366.72,552.75,657.3,319.72,133.69,29.14,53.34822133,35.56752665,0.025,17.9610843658447,17146.9166666667,198.703582763672,36.5803814713896,4.40348504602439,7.7,16,1466.5,2.5,16.5,31.5,52,43.8820400193312,0.105297295045993,176.5,0,Temperate Forests,EMBL
3397.3961787019,2536.0603816814,1471.52,505.993124929563,134.609304100891,230.46,775.22,1305.19,1241.06,696.3,166.33,-79.0928,35.9794,0.025,14.8579149246216,15125.5,1107.94689941406,6.36595022624434,3.24811885256309,4.85,15,1446.5,61.5,19.5,42,38.5,45.7052270873948,0.208756643761903,785.3,0,Temperate Forests,EMBL
2698.08304129881,1825.56659682258,871.19,236.065191352872,73.2223868467929,166.14,470.55,766.62,705.05,400.64,104.57,-79.0711,36.0361,0.025,14.7918348312378,15097.5833333333,1077.50891113281,6.26062639821029,3.23393770316146,4.8,14,1473,56.5,18.5,43,39,44.8000522822201,0.204641828270832,764.4,0,Temperate Forests,EMBL
3470.74038494768,2591.23236851547,1482.81,481.810122513185,132.53998926144,421.85,975.53,1357.18,1060.96,507.28,125.63,-112.06814,36.23099,0.025,6.95283365249634,18362.5,646.48046875,10.5862068965517,2.35931210008051,6.3,22.5,1102.5,91.5,19,36,44.5,55.9945910299901,0.256078439079367,427.5,0,Temperate Forests,EMBL
3704.12235647978,2872.66733995318,1819.93,776.915685097049,239.662968504278,472.45,1164.63,1669.16,1347.48,655.3,150.77,52.824324,36.212199,0.025,15.7089996337891,15013.3333333333,444.276885986328,11.1571815718157,3.3001712617372,7.05,27,1250.5,66,32.5,41.5,25.5,51.9498974680244,0.225419552553929,124.4,0,Temperate Forests,EMBL
3259.8252811547,2375.57199583118,1294.68,399.288701856455,120.68170838582,309.24,756.43,1174.4,985.44,538.25,120.28,52.901,36.304,0.025,15.844334602356,14994.3333333333,470.705871582031,11.5330848089469,3.32527054374711,6.85,26,1351.5,59,33,43.5,24,48.7656919213788,0.208341730170794,659.2,0,Temperate Forests,EMBL
3368.22278164408,2485.07971739102,1395.15,465.32276358456,144.339542193252,368.81,870.47,1275.38,1026.34,524.68,119.77,11.99648,36.76733,0.025,17.9027347564697,16979.25,421.174835205078,19.6075757575758,4.05878879567336,7.1,23.5,1428.5,48.5,31,32,37,46.3770136197078,0.164521559498886,1447.2,0,Mediterranean,EMBL
3556.66483348104,2700.96586295878,1623.38333333333,622.860743814979,201.549805158,505.12,1074.01666666667,1496.7,1118.26333333333,549.366666666667,126.683333333333,12.0147466666667,36.76305,0.025,17.5922832489014,16998.3888888889,435.166931152344,18.2535410764873,4.00845554360535,6.68333333333333,28.6666666666667,1218.5,88.8333333333333,29.5,31.8333333333333,38.5,52.9905414488511,0.201023764555572,1578.13333333333,261.618632809923,Mediterranean,EMBL
3450.28381256559,2639.49404215101,1671.12,802.298273450919,356.363617990184,660.74,1211.5,1579.02,1010.38,459.62,92.1,49.1,37.43,0.025,14.0048332214355,14356.9166666667,770.661254882812,7.93914246196404,2.97190225115143,6.8,22,1410.5,40,28,42,30.5,46.773824821905,0.211425915501486,605.9,0,Temperate Forests,EMBL
3169.20731982406,2319.25416675031,1318.92,486.988075377842,151.780905950926,378.07,865.76,1207.16,940.85,453.16,111.76,-119.55345,37.74811,0.025,7.04708337783813,17810.9166666667,1137.31567382812,11.4673807205453,2.31415688452863,6.1,22.5,1212,77.5,16,30,53.5,52.7687354643657,0.238597276695731,565.8,0,Temperate Forests,EMBL
3514.3397210583,2673.36186178265,1629.54,672.520700774351,268.003151265941,490.03,1074.51,1512.3,1139.51,555.03,117.24,-120.5805054,37.84895325,0.025,16.0755004882812,17438.75,593.478942871094,15.6888331242158,4.03335270606153,6.25,29,1516.5,27.5,22,39.5,38.5,43.1107542612563,0.160717387155816,507.8,0,Temperate Grasslands,EMBL
3108.07460149691,2268.61321913602,1298.71,462.402720286983,104.155762467296,279.6,746.46,1158.83,1019.11,552.25,139.88,-119.8925781,37.81383896,0.025,10.6930837631226,17771.8333333333,1141.05285644531,12.3915289256198,3.00536832276575,5.85,28,1115.5,115.5,14.5,25.5,60,55.3040593287085,0.241678071281956,555,0,Temperate Forests,EMBL
3389.94719104409,2538.13586437986,1509.73,630.741575106591,271.515711102158,408.18,1001.78,1402.8,1101.55,507.95,106.93,14.04111,37.86361,0.025,9.61441612243652,16069.3333333333,863.450500488281,7.91170287316048,2.51495570789765,6.65,29.5,1195,66.5,26.5,39.5,33.5,53.5335685788962,0.24849183231973,848.7,0,Mediterranean,EMBL
3140.95697243148,2233.97467911894,1155.26,337.615753123495,97.4781499260767,191.25,595.97,1012.95,964.01,559.29,142.31,14.65722,37.90722,0.025,10.8089170455933,15957.9166666667,962.576599121094,8.01258741258741,2.69680569058866,6.05,27,1074.5,68.5,24,39.5,36.5,56.7381253597509,0.262884676394497,933.5,0,Mediterranean,EMBL
3463.18615167183,2644.13686650482,1654.12,718.802107333388,245.617786293959,461.06,1031.29,1507.23,1193.06,622.83,146.89,14.04278,38.01639,0.025,17.0192852020264,16385.1666666667,452.262512207031,12.6646341463415,3.78914227029443,6.65,28.5,1239,78,28.5,33.5,37.5,52.3616456624114,0.217961279552909,1519.2,0,Mediterranean,EMBL
2759.51598319704,1979.82760609991,1130.46,482.746242494297,225.951169879741,241.54,652.01,1012.77,888.92,478.45,117.69,47.31,38.34,0.025,9.95824909210205,15350.8333333333,449.156646728516,11.3014705882353,2.62632834698848,7.25,30.5,1254.5,55,21.5,39.5,39,51.7143990221182,0.230530823747701,293.4,0,Temperate Forests,EMBL
2953.52087021346,2139.84609428018,1226.2,465.698776346307,126.827577643426,371.27,771.37,1111.27,854.93,454.83,114.93,-9.415508,38.794287,0.025,15.5410003662109,16187,714.933288574219,11.2300469483568,3.40335419141126,5.8,23.5,1185,97.5,19.5,31,49.5,53.7149599974942,0.232949892880967,1342.9,0,Mediterranean,EMBL
3482.4859105672,2612.22968432267,1526.16666666667,588.524234229018,226.497649209124,342.036666666667,896.006666666667,1378.92333333333,1184.13,630.16,147.243333333333,115.427313333333,39.9606366666667,0.025,7.83174896240234,15568.9166666667,458.244598388672,11.0828025477707,2.35783522807418,6.48333333333333,25.8333333333333,1173.33333333333,97.3333333333333,15.1666666666667,39.1666666666667,46.1666666666667,54.1413412263879,0.245796900878669,91.2,24.9528482008233,Temperate Forests,EMBL
3251.94855473221,2422.38835697803,1456.83,666.379633863323,322.079655702388,482.62,1022.77,1363.5,974.21,434.06,93.33,44.77894,41.88556,0.025,10.5721673965454,13999.4166666667,551.381530761719,9.80766096169519,2.48344790929087,6.15,27,1205,74.5,25.5,42.5,33,53.2923448705348,0.243184959209238,809,0,Temperate Forests,EMBL
2664.11037294662,1792.11453604397,848.57,234.960452614454,72.3483517473012,135.39,420.11,738.11,713.18,428.46,110.46,128.26089,42.06022,0.025,0.17841649055481,12933.0833333333,745.010009765625,4.7767265846736,1.24422579668752,5.3,44,939.5,156,19.5,43,37.5,60.2530798434617,0.295380313761362,505,0,Temperate Forests,EMBL
2903.08418817391,2038.6701066034,1094.31,416.785869392635,145.549242872731,176.6,577.8,956.11,917.71,516.51,138.2,128.43149,42.03121,0.025,1.0664998292923,13082.25,702.107177734375,4.99127061105723,1.3123813210037,5.55,41,991.5,148,21.5,41,39,59.0179233495738,0.288611335450869,555.3,0,Temperate Forests,EMBL
3562.68281767051,2704.35365275157,1636.98,691.237948083918,287.224383618793,370.72,984.66,1491.99,1266.26,652.32,144.99,128.09348,42.38407,0.025,3.2181670665741,13370.6666666667,652.183776855469,5.47164948453608,1.60295834436488,5.15,39.5,1044.5,120,18.5,43.5,38,57.7137524279735,0.279929886979452,474.1,0,Temperate Forests,EMBL
3528.8779416339,2675.37182152718,1604.08,571.793138433227,156.265633591825,391.53,1032.04,1477.84,1212.55,572.04,126.24,130.68873,42.74177,0.025,5.93926858901978,13239.5,627.420715332031,8.69423929098966,1.75826449472392,6.5,25,1211,76,18.5,35.5,45.5,52.9765909222943,0.250028928370224,574.7,0,Temperate Forests,EMBL
3467.32554468442,2601.31838395438,1490.07,404.202240531389,69.3196773308438,341.67,923.13,1355.23,1148.4,566.94,134.84,131.41117,43.12807,0.025,4.8808331489563,13257.25,705.993286132812,7.74512441156691,1.67747565592285,5.75,31,1187.5,98.5,20,43,37,53.8683346070348,0.256657791457535,532.3,0,Temperate Forests,EMBL
2632.37090037477,1830.8615023485,945.13,257.297106635081,73.1314383679804,162.8,442.24,799.7,782.33,502.89,145.43,131.55774,43.10035,0.025,4.85758352279663,13280.0833333333,719.366882324219,7.78032345013477,1.65734438455284,5.75,29.5,1149.5,105,20.5,43.5,36.5,54.9472594555282,0.262139546803328,585,0,Temperate Forests,EMBL
3373.93497569793,2493.6923893488,1400.47,407.0515089231,82.5006406865865,245.03,779.29,1248.43,1155.44,621.18,152.04,132.05064,43.2099,0.025,5.08548069000244,13279.3333333333,719.389770507812,8.1951048951049,1.68385643575838,5.7,31,1091,116,17,41.5,41,56.469501591139,0.268879914370024,709.1,0,Temperate Forests,EMBL
3441.67138737331,2576.71967184532,1479.15,447.85314106508,96.4362527617086,319.8,864.6,1337.17,1159.35,614.55,141.98,133.15603,43.27805,0.025,4.02808332443237,12950.6666666667,702.547668457031,7.30183893468611,1.6445285218808,5.95,29,1157.5,94,20.5,42.5,37,54.6804586178101,0.261654095086247,692.5,0,Temperate Forests,EMBL
3132.28117321564,2258.56048739307,1233.12,407.149508925153,122.419335176108,179.83,634.17,1087.69,1053.29,598.95,145.43,142.60428,43.28847,0.025,3.30424976348877,11786.25,1595.35290527344,2.74620007069636,1.31619748946379,4.6,31,785.5,179,13.5,40,46,63.2721889740815,0.312766973558357,774.8,0,Temperate Forests,EMBL
3462.13023106607,2595.86799370246,1519.21,535.849101605647,150.420085079155,291.17,862.31,1365.845,1228.04,656.9,153.365,132.94865,43.37734,0.025,3.15733361244202,13030.1666666667,723.485595703125,7,1.52234554925472,5.4,37.75,970.5,149.25,16,42.5,42.5,59.4995008327222,0.287029684637426,817.1,180.128381439461,Temperate Forests,EMBL
3486.57683107894,2639.00414755476,1588.17,592.163216798321,166.018548235464,589.96,1147.56,1486.62,998.21,440.61,101.55,8.451,46.896,0.025,2.11674976348877,12930.0833333333,1866.56909179688,3.53084832904884,1.03367712792398,5.5,44.5,768,165.5,18.5,39,42.5,63.6261710686318,0.314501954274667,401.3,0,Temperate Forests,EMBL
2607.89832746646,1722.31014647237,779.39,217.438413873091,85.9729239153382,176.85,436.16,680.43,602.54,343.23,98.96,-124.597216,47.884752,0.025,9.63044834136963,11146.5833333333,2437.41259765625,4.74531155474894,1.71346340033751,4.75,48,771.5,245,11.5,45,43.5,63.7992995084121,0.310968329703585,871.1,0,Temperate Forests,EMBL
3167.3248054556,2269.52417379328,1177.28,243.577355595129,31.6459467718018,206.55,635.72,1047.07,970.73,541.56,130.21,134.81162,48.30509,0.025,1.79616689682007,13216,740.735900878906,7.08643533123028,1.81037318297153,5.9,44,884.5,159.5,20.5,42,37.5,61.4380099226422,0.294625155391323,494.6,0,Others,EMBL
2740.43708696266,1856.33535592412,877.02,221.248004150629,69.0816779724021,143.09,448.33,769.07,733.93,428.69,107.95,-57.787,48.9895,0.025,2.94983315467834,10930.9166666667,1376.80395507812,2.78817902289033,1.20667953826791,5,45,757.5,172,14,34.5,51,63.5554970187077,0.314430794163538,662.3,0,Boreal Forests,EMBL
2286.12567617653,1433.16839694279,566.36,114.051230537173,42.4930484999552,105.89,290.96,491.86,460.47,275.4,74.5,13.47508,49.01738,0.025,4.8686671257019,10576.3333333333,1215.48168945312,3.78539626001781,1.22340346573778,4.75,32,835,173,11,40,49,62.2760338721912,0.306783370617228,683.4,0,Temperate Forests,EMBL
2250.64481828263,1413.68031006838,597.87,164.197928018927,60.4205384248729,151.81,350.93,520.99,446.06,246.94,76.88,8.2677,50.1413,0.025,9.07075023651123,10350.4166666667,696.716918945312,5.01351351351351,1.69625619024965,5.15,28,1047,110,18.5,41.5,39.5,57.577750496335,0.279508928061272,715.6,0,Temperate Forests,EMBL
3066.11368784956,2179.98048768664,1155.26,350.259201022131,89.5919880315486,229.32,643.64,1021.88,925.94,511.62,133.38,39.45722,51.91068,0.025,6.30016708374023,10701.6666666667,506.022033691406,5.99130907115698,1.76063927431701,5.2,35,957,141,12.5,29,59,59.221856665975,0.28574642725927,466.2,0,Temperate Forests,EMBL
3040.82299632777,2175.30503108803,1200.69,467.905964372749,171.211969000832,242.4,672.77,1070.68,958.29,527.92,130.01,53.15841,57.09869,0.025,2.56183314323425,10282.6666666667,487.894073486328,5.07972775887214,1.44666706121622,5.4,42.5,830.5,173,19.5,32.5,48,62.2957553792725,0.30421611245369,445.8,0,Temperate Forests,EMBL
2183.04256791542,1390.29233369081,609.04,160.353076132995,60.6537846538586,178.64,390.88,550.53,430.4,218.16,58.51,27.68945,57.87791,0.025,5.50075006484985,9574.83333333333,595.906677246094,4.55183635518364,1.43152019935562,4.8,40.5,901,185.5,8.5,18.5,73.5,59.8098548859678,0.292603705661286,512.3,0,Temperate Forests,EMBL
3577.5384719573,2758.8532566054,1746.23,797.386653702076,330.529280766819,513.97,1147.24,1617.64,1232.26,598.99,128.59,22.17463,58.01829,0.025,7.04833364486694,10048.0833333333,489.991790771484,5.27397959183673,1.51186928550078,4.85,34.5,942,177.5,11.5,22,67,59.27034490304,0.288484468598983,834.1,0,Temperate Forests,EMBL
3005.31188879698,2131.35831415008,1137.81,405.533651050597,152.95942096572,214.12,650.66,1021.17,923.69,487.15,116.64,24.71194,58.04579,0.025,5.19150018692017,9656.33333333333,623.689758300781,4.32316795630405,1.38327972326482,5.4,39.5,927.5,183,12,29.5,59.5,59.9358387947579,0.293758315953853,544,0,Temperate Forests,EMBL
3455.41165396261,2600.16917821608,1566.07,659.153758442576,257.112684196632,419.66,1027.15,1443.07,1146.41,538.92,123,26.5666,58.0374,0.025,5.00283336639404,9489.25,611.122619628906,4.4149377593361,1.34335435783655,5.3,35,870.5,170,14.5,38.5,47,61.5532502982265,0.3018922054487,524.6,0,Temperate Forests,EMBL
3410.98546616633,2551.89429486383,1507.53,573.746319859645,180.399877707653,421.5,990.92,1386.05,1086.03,516.61,121.48,22.5004,58.15685,0.025,6.84791612625122,10034.4166666667,555.740478515625,4.97849462365591,1.49636330570127,5.4,32.5,969,176,16,25,59.5,59.012602742599,0.28770663332964,790.2,0,Temperate Forests,EMBL
2498.96663253543,1665.91576355577,802.53,253.478457494322,104.283985958198,209.14,494.89,729.95,593.39,307.64,72.58,27.03222,58.12324,0.025,5.36933326721191,9513.33333333333,565.270751953125,4.63844714686623,1.39908389274092,5.05,43,912.5,164.5,10,28.5,62,60.1093825924763,0.2941268979815,605.7,0,Temperate Forests,EMBL
3650.00197672794,2805.73856511156,1737.68,700.857987686023,205.655497867515,845.295,1342.61,1652.445,892.385,395.07,85.235,22.452015,58.258305,0.025,6.81308364868164,9929.375,534.205322265625,5.26785714285714,1.49813984107569,5.875,32.25,968.5,142.25,16.75,27,57,59.0424870517917,0.287425025050824,776.05,281.272935420385,Temperate Forests,EMBL
3534.70034731135,2667.4628974473,1576.63,536.55952508213,122.043016719281,381.6,1001.9,1446.01,1195.03,574.73,130.62,26.3716,58.27961,0.025,5.38583326339722,9494,588.348693847656,4.44449458483755,1.39482660627663,5.9,33.5,1011,131.5,13,33.5,53,58.1547441782095,0.284640039012513,514.7,0,Temperate Forests,EMBL
3140.29851182832,2302.05715386849,1306.87,454.729786097404,136.115888275502,332.17,834.14,1203.5,974.7,472.73,103.37,21.89557,58.32669,0.025,7.00321626663208,10071.25,459.106414794922,7.27586206896552,1.50940241073439,5.65,30.5,970.5,167,16,21,63,58.8389215407917,0.28341485827362,801.3,0,Temperate Forests,EMBL
3723.13425822934,2857.68448849752,1739.16,686.772932056828,229.404489901909,740.25,1308.78,1633.59,998.91,430.38,105.57,21.936,58.30122,0.025,6.97219133377075,10026.1666666667,466.46875,7.06369426751592,1.50193287077277,5.35,32.5,872,184,15.5,19.5,65.5,60.8884675489625,0.294015868844613,675.7,0,Temperate Forests,EMBL
3354.48057658409,2488.52175715181,1423.73,433.516278553618,86.6613431485583,296,836.03,1284.18,1127.73,587.7,139.55,22.0958,58.30223,0.025,6.77174997329712,9933.83333333333,488.791259765625,6.67992656058752,1.47314791228552,4.8,32,901.5,172,12.5,22.5,65.5,60.2051113668597,0.291344141749881,665.9,0,Temperate Forests,EMBL
2267.73144621608,1484.75097967279,693.51,192.145633895097,64.7456365316341,186.29,426.5,631.31,507.22,267.01,62.2,22.65545,58.38859,0.025,6.58166694641113,9813.08333333333,540.852233886719,4.98036327933235,1.46509323035604,5.1,33,936,177,11,19,69,59.2395605889865,0.288990248309634,734.4,0,Temperate Forests,EMBL
3062.62637066984,2227.63392649236,1267.12,377.4467174855,57.3045248303918,192.95,698.9,1135.13,1074.17,568.22,131.99,25.55063,58.35081,0.025,5.24633312225342,9491.91666666667,575.105102539062,4.3780487804878,1.38502689661669,6.35,33,983.5,98.5,13.5,36,50.5,58.813204593819,0.288064397816544,476.4,0,Temperate Forests,EMBL
3214.10875178961,2395.65887809635,1405.43,473.9942735104,114.4856756416,343.4,900.2,1297.36,1062.03,505.23,108.07,26.5465,58.3245,0.025,5.34741640090942,9464.58333333333,571.086669921875,4.60889500229253,1.38725363527761,6.7,33,995.5,93.5,15,38,46.5,58.6170126325601,0.286760592399322,396.2,0,Temperate Forests,EMBL
3492.50676793701,2650.42227570883,1623.37,679.990967978062,228.45535065403,513.61,1114.28,1508.93,1109.76,509.09,114.44,26.665,58.3611,0.025,5.35449934005737,9447.41666666667,570.363159179688,4.65574526995847,1.38832373264697,6.55,26.5,1050,91.5,13.5,35,52,57.1717726503695,0.279467710498402,453.9,0,Temperate Forests,EMBL
3331.23293693271,2456.62176111088,1365.21,317.338459279118,37.4942128417031,290.74,824.82,1241.06,1074.47,540.39,124.15,22.8236,58.47449,0.025,6.47258377075195,9765.25,521.643005371094,4.9163038219642,1.45633640311291,6.2,42.5,1038,112.5,14,28,57.5,57.2977128508637,0.279417498495184,804.7,0,Temperate Forests,EMBL
2966.46984546413,2161.22541978898,1252.12,551.972121519411,282.256956761239,401.15,861.8,1164.87,850.97,390.32,87.25,23.3011,58.434,0.025,6.62688207626343,9859.41666666667,519.039184570312,4.81706161137441,1.49039693486355,5.65,41.5,978.5,171,18.5,28.5,52.5,59.0002143081058,0.287908393703914,716.6,0,Temperate Forests,EMBL
3607.30806336046,2754.01354531289,1681.93,727.394766167079,326.457253661382,616.3,1197.66,1572.63,1065.63,484.27,109.3,26.7251,58.4709,0.025,5.32308387756348,9442.66666666667,556.966674804688,4.59459459459459,1.3866747139296,6.2,37,947,106.5,14.5,35,49.5,59.6513767095246,0.291953242649612,389.5,0,Temperate Forests,EMBL
2974.64253236892,2130.4749995025,1156.98,324.177257003618,65.133906166741,211.39,635.92,1025.23,945.59,521.06,131.75,26.82084,58.46239,0.025,5.24583387374878,9447.25,551.605895996094,4.59213534522176,1.38213833883518,5.5,36.5,939,165.5,12.5,31.5,55.5,59.7626363462706,0.292533147318888,513.3,0,Temperate Forests,EMBL
3358.70170794914,2495.6766156734,1450.13,582.659818366172,255.355729288398,514.265,1045.295,1362.625,935.865,404.835,87.505,23.559515,58.570685,0.025,6.45385122299194,9781.66666666667,560.311279296875,4.81731229076997,1.49187707795815,5.675,37.5,940.75,168.75,16.75,27.5,55.75,59.741919920906,0.291608535659815,575.05,52.8350186902588,Temperate Forests,EMBL
3399.55479263614,2531.88226323922,1459.77,474.769785103112,97.77337737873,462.84,995.44,1363.04,996.93,464.33,96.73,24.10171,58.62038,0.025,5.8384165763855,9597.25,594.330749511719,4.38354316546763,1.42065299323538,6,35,985.5,121,13,27.5,60,58.4950985504768,0.286313829994925,644.1,0,Temperate Forests,EMBL
