sample_name	experiment_accession
10141.G.skin.body.T6.4	ERX1262412
10141.G.soil.T1.4.ReDay20	ERX1262478
10141.G.cecumT5.3	ERX1262373
10141.F.soil.T5.2.ReDay10	ERX1262243
10141.G.cecumT1.1	ERX1262353
10141.F.cecumT1.4	ERX1262090
10141.F.cecumT1.5	ERX1262091
10141.D.fecal.T1.2.Day0	ERX1261845
10141.F.soil.T5.3	ERX1262246
10141.F.soil.T5.4	ERX1262250
10141.F.cecumT1.1	ERX1262087
10141.F.cecumT1.2	ERX1262088
10141.D.soil.T1.1.ReDay30	ERX1261940
10141.BLANKplate8.11	ERX1261725
10141.G.soil.T1.5.ReDay30	ERX1262483
10141.G.skin.head.T0.5	ERX1262423
10141.F.soil.T5.4.ReDay10	ERX1262251
10141.F.soil.T5.5.ReDay10	ERX1262255
10141.F.soil.T5.1.ReDay10	ERX1262239
10141.G.skin.head.T0.3	ERX1262421
10141.G.skin.head.T0.2	ERX1262420
10141.G.skin.body.T7.1	ERX1262414
10141.D.skin.head.T6.4	ERX1261925
10141.G.soil.T5.5.ReDay20	ERX1262517
10141.BLANKplate6.13	ERX1261688
10141.D.fecal.T5.1.Day0	ERX1261850
10141.D.ab.swab.T2.3	ERX1261789
10141.D.ab.swab.T2.2	ERX1261788
10141.D.ab.swab.T2.1	ERX1261787
10141.F.skin.head.T6.5	ERX1262192
10141.D.ab.swab.T2.5	ERX1261791
10141.D.ab.swab.T2.4	ERX1261790
10141.BLANKplate5.6	ERX1261681
10141.D.CTRL.soil.T7.1	ERX1261772
10141.F.CTRL.soil.T0.3	ERX1262004
10141.F.CTRL.soil.T0.2	ERX1262003
10141.D.CTRL.soil.T7.4	ERX1261775
10141.D.CTRL.soil.T7.5	ERX1261776
10141.F.soil.T5.2.ReDay20	ERX1262244
10141.D.skin.body.T1.1	ERX1261857
10141.G.skin.head.T5.3	ERX1262446
10141.F.ab.swab.T4.5	ERX1262066
10141.F.ab.swab.T4.4	ERX1262065
10141.F.ab.swab.T4.3	ERX1262064
10141.F.ab.swab.T4.2	ERX1262063
10141.F.ab.swab.T4.1	ERX1262062
10141.D.CTRL.soil.T1.4	ERX1261745
10141.D.CTRL.soil.T1.5	ERX1261746
10141.D.CTRL.soil.T1.2	ERX1261743
10141.D.CTRL.soil.T1.3	ERX1261744
10141.D.CTRL.soil.T1.1	ERX1261742
10141.F.CTRL.soil.T4.5	ERX1262026
10141.F.CTRL.soil.T4.4	ERX1262025
10141.F.CTRL.soil.T4.1	ERX1262022
10141.F.CTRL.soil.T4.3	ERX1262024
10141.G.ab.swab.T0.1	ERX1262308
10141.G.soil.T5.2.ReDay20	ERX1262505
10141.D.soil.T2.4	ERX1261960
10141.F.CTRL.soil.T4.2	ERX1262023
10141.D.soil.T2.1	ERX1261957
10141.G.ab.swab.T0.2	ERX1262309
10141.D.soil.T2.3	ERX1261959
10141.D.soil.T2.2	ERX1261958
10141.F.CTRL.soil.T2.3	ERX1262014
10141.D.soil.T2.5	ERX1261961
10141.F.CTRL.soil.T2.1	ERX1262012
10141.G.ab.swab.T0.3	ERX1262310
10141.F.CTRL.soil.T2.5	ERX1262016
10141.F.CTRL.soil.T2.4	ERX1262015
10141.D.soil.T0.5	ERX1261936
10141.D.soil.T0.4	ERX1261935
10141.D.soil.T0.3	ERX1261934
10141.D.soil.T0.2	ERX1261933
10141.D.soil.T0.1	ERX1261932
10141.G.ab.swab.T0.5	ERX1262312
10141.G.skin.head.T2.2	ERX1262430
10141.F.fecal.T6.3.Day0	ERX1262116
10141.F.fecal.T7.1.Day0	ERX1262117
10141.D.CTRL.soil.T5.2	ERX1261763
10141.D.CTRL.soil.T5.3	ERX1261764
10141.D.CTRL.soil.T5.1	ERX1261762
10141.D.CTRL.soil.T5.4	ERX1261765
10141.D.CTRL.soil.T5.5	ERX1261766
10141.F.skin.body.T4.2	ERX1262139
10141.F.skin.body.T4.3	ERX1262140
10141.F.skin.body.T4.1	ERX1262138
10141.G.skin.head.T2.3	ERX1262431
10141.F.skin.body.T4.4	ERX1262141
10141.F.skin.body.T4.5	ERX1262142
10141.F.ab.swab.T2.1	ERX1262052
10141.F.ab.swab.T2.3	ERX1262054
10141.F.ab.swab.T2.2	ERX1262053
10141.F.ab.swab.T2.5	ERX1262056
10141.F.skin.body.T0.3	ERX1262120
10141.F.CTRL.soil.T2.2	ERX1262013
10141.D.CTRL.soil.T3.4	ERX1261755
10141.D.CTRL.soil.T3.5	ERX1261756
10141.D.fecal.T4.1.Day0	ERX1261849
10141.D.CTRL.soil.T3.1	ERX1261752
10141.D.CTRL.soil.T3.2	ERX1261753
10141.D.CTRL.soil.T3.3	ERX1261754
10141.F.ab.swab.T0.3	ERX1262044
10141.F.ab.swab.T0.2	ERX1262043
10141.F.soil.T1.5.ReDay20	ERX1262221
10141.F.CTRL.soil.T6.4	ERX1262035
10141.F.CTRL.soil.T6.3	ERX1262034
10141.F.CTRL.soil.T6.2	ERX1262033
10141.F.ab.swab.T0.5	ERX1262046
10141.F.ab.swab.T0.4	ERX1262045
10141.F.soil.T1.1.ReDay20	ERX1262205
10141.D.soil.T4.3	ERX1261969
10141.D.soil.T4.2	ERX1261968
10141.D.soil.T4.1	ERX1261967
10141.D.skin.body.T7.4	ERX1261890
10141.F.soil.T1.4	ERX1262215
10141.D.soil.T4.5	ERX1261971
10141.D.soil.T4.4	ERX1261970
10141.D.skin.head.T5.5	ERX1261921
10141.D.skin.head.T5.4	ERX1261920
10141.D.skin.head.T5.3	ERX1261919
10141.D.skin.head.T5.2	ERX1261918
10141.D.skin.head.T5.1	ERX1261917
10141.G.soil.T5.4.ReDay20	ERX1262513
10141.G.soil.T1.1.ReDay20	ERX1262466
10141.D.skin.head.T7.5	ERX1261931
10141.D.skin.head.T7.4	ERX1261930
10141.D.skin.body.T1.3	ERX1261859
10141.D.skin.body.T1.2	ERX1261858
10141.D.skin.head.T7.1	ERX1261927
10141.D.skin.body.T1.4	ERX1261860
10141.D.skin.head.T7.3	ERX1261929
10141.D.skin.head.T7.2	ERX1261928
10141.F.soil.T1.5	ERX1262219
10141.F.soil.T1.3.ReDay10	ERX1262212
10141.F.skin.body.T6.1	ERX1262148
10141.F.skin.body.T6.2	ERX1262149
10141.F.skin.body.T6.3	ERX1262150
10141.F.skin.body.T6.4	ERX1262151
10141.F.skin.body.T6.5	ERX1262152
10141.D.soil.T6.1	ERX1261992
10141.D.soil.T6.3	ERX1261994
10141.D.soil.T6.2	ERX1261993
10141.D.soil.T6.5	ERX1261996
10141.D.soil.T6.4	ERX1261995
10141.BLANKplate6.15	ERX1261690
10141.D.soil.T5.5.ReDay30	ERX1261991
10141.BLANKplate6.16	ERX1261691
10141.BLANKplate6.17	ERX1261692
10141.F.skin.head.T1.3	ERX1262165
10141.BLANKplate6.10	ERX1261686
10141.G.soil.T5.2.ReDay30	ERX1262506
10141.F.soil.T1.2.ReDay10	ERX1262208
10141.G.ab.swab.T6.3	ERX1262340
10141.D.cecumT4.5	ERX1261841
10141.D.cecumT4.4	ERX1261840
10141.D.cecumT4.3	ERX1261839
10141.D.cecumT4.2	ERX1261838
10141.D.cecumT4.1	ERX1261837
10141.G.cecumT1.2	ERX1262354
10141.D.soil.T5.3.ReDay30	ERX1261983
10141.D.skin.head.T1.3	ERX1261899
10141.D.skin.head.T1.2	ERX1261898
10141.D.skin.head.T1.1	ERX1261897
10141.D.skin.head.T1.5	ERX1261901
10141.D.skin.head.T1.4	ERX1261900
10141.D.soil.T5.4.ReDay10	ERX1261985
10141.G.skin.head.T3.5	ERX1262438
10141.D.fecal.T3.2.Day0	ERX1261848
10141.G.skin.head.T4.1	ERX1262439
10141.G.skin.body.T0.5	ERX1262383
10141.G.skin.body.T0.4	ERX1262382
10141.G.skin.body.T0.1	ERX1262379
10141.G.skin.body.T0.3	ERX1262381
10141.G.skin.body.T0.2	ERX1262380
10141.F.soil.T5.2.ReDay30	ERX1262245
10141.G.cecumT0.1	ERX1262348
10141.G.cecumT3.4	ERX1262366
10141.D.soil.T1.3.ReDay30	ERX1261948
10141.D.cecumT2.1	ERX1261827
10141.D.cecumT2.3	ERX1261829
10141.D.cecumT2.2	ERX1261828
10141.D.cecumT2.5	ERX1261831
10141.D.cecumT2.4	ERX1261830
10141.BLANKplate6.19	ERX1261694
10141.G.cecumT3.1	ERX1262363
10141.F.fecal.T4.1.Day0	ERX1262114
10141.D.cecumT0.3	ERX1261819
10141.D.cecumT0.2	ERX1261818
10141.D.cecumT0.1	ERX1261817
10141.D.cecumT0.5	ERX1261821
10141.D.fecal.T1.1.Day0	ERX1261844
10141.F.CTRL.soil.T6.5	ERX1262036
10141.D.soil.T1.4.ReDay30	ERX1261952
10141.F.cecumT3.4	ERX1262100
10141.F.ab.swab.T6.5	ERX1262076
10141.F.ab.swab.T6.4	ERX1262075
10141.BLANKplate6.1	ERX1261685
10141.D.cecumT0.4	ERX1261820
10141.F.ab.swab.T6.1	ERX1262072
10141.F.ab.swab.T6.3	ERX1262074
10141.F.ab.swab.T6.2	ERX1262073
10141.D.ab.swab.T0.2	ERX1261778
10141.F.soil.T1.4.ReDay20	ERX1262217
10141.BLANKplate6.27	ERX1261703
10141.G.skin.body.T4.1	ERX1262399
10141.G.skin.body.T4.3	ERX1262401
10141.BLANKplate6.26	ERX1261702
10141.G.skin.body.T4.5	ERX1262403
10141.G.skin.body.T4.4	ERX1262402
10141.F.skin.body.T0.4	ERX1262121
10141.BLANKplate6.21	ERX1261697
10141.G.soil.T5.2.ReDay10	ERX1262504
10141.BLANKplate6.20	ERX1261696
10141.G.ab.swab.T7.5	ERX1262347
10141.NTC.plate1	ERX1262530
10141.G.soil.T5.1.ReDay20	ERX1262501
10141.F.soil.T6.3	ERX1262260
10141.D.skin.body.T7.5	ERX1261891
10141.D.cecumT1.1	ERX1261822
10141.D.skin.body.T7.3	ERX1261889
10141.D.skin.body.T7.2	ERX1261888
10141.D.skin.body.T7.1	ERX1261887
10141.F.soil.T6.2	ERX1262259
10141.F.skin.body.T0.5	ERX1262122
10141.G.soil.T1.3.ReDay30	ERX1262475
10141.G.skin.head.T0.4	ERX1262422
10141.D.skin.body.T5.5	ERX1261881
10141.D.skin.body.T5.4	ERX1261880
10141.D.skin.body.T1.5	ERX1261861
10141.D.ab.swab.T5.1	ERX1261802
10141.D.skin.body.T5.3	ERX1261879
10141.D.skin.body.T5.2	ERX1261878
10141.G.skin.head.T4.4	ERX1262442
10141.F.skin.head.T7.5	ERX1262197
10141.G.soil.T5.3.ReDay10	ERX1262508
10141.F.skin.body.T0.1	ERX1262118
10141.G.ab.swab.T5.2	ERX1262334
10141.D.ab.swab.T5.2	ERX1261803
