sample_name	experiment_accession
1883.2002.059.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736432
1883.2004.24.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736838
1883.2007.012.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737218
1883.2011.053.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739108
1883.2003.138.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736570
1883.2008.379.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738073
1883.2010.287.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738949
1883.2007.452.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737615
1883.2007.252.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737458
1883.2003.231.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736653
1883.2010.321.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738999
1883.2011.305.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739328
1883.2006.305.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737152
1883.2008.267.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737961
1883.2009.167.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738440
1883.2005.192.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736973
1883.2011.366.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739366
1883.2008.355.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738049
1883.2007.085.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737291
1883.2008.361.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738055
1883.2004.069.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736719
1883.2010.367.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739049
1883.2011.237.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739269
1883.2007.069.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737275
1883.2008.227.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737923
1883.2011.286.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739311
1883.2011.185.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739223
1883.2010.312.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738986
1883.2010.245.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738907
1883.2003.194.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736620
1883.2011.532.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739515
1883.2007.347.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737553
1883.2010.359.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739041
1883.2006.311.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737158
1883.2008.211.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737907
1883.2009.142.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738415
1883.2011.113.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739163
1883.2007.369.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737575
1883.2009.286.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738559
1883.2006.122.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737075
1883.2003.073.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736508
1883.2011.174.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739212
1883.2002.066.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736434
1883.2008.404.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738098
1883.2005.15.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736947
1883.2007.083.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737289
1883.2007.21.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737416
1883.2010.22.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738883
1883.2007.171.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737377
1883.2011.454.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739435
1883.2004.155.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736778
1883.2007.036.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737242
1883.2008.305.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737999
1883.2005.113.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736934
1883.2010.089.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738753
1883.2007.131.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737337
1883.2010.295B.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738961
1883.2009.246.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738519
1883.2011.047.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739102
1883.2001.106.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736372
1883.2007.17.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737376
1883.2007.098.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737304
1883.2006.175.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737116
1883.2009.23.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738503
1883.2001.031.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736328
1883.2005.111.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736932
1883.2011.409.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739399
1883.2001.155.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736397
1883.2011.045.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739100
1883.2003.144.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736576
1883.2011.043.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739098
1883.2008.501.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738195
1883.2010.268.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738930
1883.2011.076.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739129
1883.2007.36.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737566
1883.2006.172.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737113
1883.2005.095.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736916
1883.2010.281.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738943
1883.2006.285.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737144
1883.2004.203.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736810
1883.2010.121.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738785
1883.2010.337.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739019
1883.2009.37.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738643
1883.2011.069.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739124
1883.2003.126.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736558
1883.2007.46.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737623
1883.2010.335.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739017
1883.2007.499.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737661
1883.2006.188.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737129
1883.2009.104.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738377
1883.2011.439.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739427
1883.2006.31.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737157
1883.2010.353.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739035
1883.2011.492.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739470
1883.2006.333.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737180
1883.2007.479.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737642
1883.2009.257.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738530
1883.2011.541.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739527
1883.2009.263.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738536
1883.2010.04.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738704
1883.2007.248.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737454
1883.2008.483.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738177
1883.2005.197.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736978
1883.2004.019.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736675
1883.2008.066.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737786
1883.2009.375.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738648
1883.2004.118.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736743
1883.2001.089.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736363
1883.2011.2.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739235
1883.2007.373.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737579
1883.2011.512.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739490
1883.2006.335.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737182
1883.2007.298.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737504
1883.2010.003.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738667
1883.2010.286.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738948
1883.2009.276.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738549
1883.2007.183.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737389
1883.2009.147.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738420
1883.2007.355.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737561
1883.2010.294B.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738959
1883.2009.168.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738441
1883.2011.169.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739208
1883.2008.542.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738235
1883.2011.003.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739061
1883.2004.149.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736772
1883.2008.158.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737878
1883.2006.351.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737198
1883.2010.304.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738974
1883.2002.165.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736471
1883.2010.093.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738757
1883.2007.117.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737323
1883.2010.156.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738820
1883.2002.07.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736436
1883.2008.189.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737885
1883.2001.062.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736351
1883.2004.1.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736727
1883.2011.234.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739266
1883.2003.068.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736503
1883.2008.125.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737845
1883.2005.062.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736892
1883.2007.378.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737584
1883.2008.556.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738249
1883.2003.153.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736585
1883.2007.55.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737701
1883.2004.148.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736771
1883.2005.041.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736875
1883.2001.047.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736336
1883.2007.048.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737254
1883.2007.387.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737593
1883.2009.061.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738334
1883.2011.328.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739345
1883.2009.301.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738574
1883.2010.158.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738822
1883.2007.227.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737433
1883.2011.156.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739195
1883.2007.559.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1737711
1883.2009.059.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738332
1883.2011.423.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739412
1883.2008.42.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738114
1883.2009.055.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738328
1883.2008.034.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737754
1883.2008.557.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738250
1883.2003.09.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736522
1883.2008.503.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738197
1883.2008.348.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738042
1883.2011.246.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739278
1883.2008.548.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738241
1883.2007.534.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737695
1883.2007.38.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737586
1883.2007.026.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737232
1883.2004.048.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736698
1883.2011.01.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739067
1883.2003.212.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736635
1883.2008.317.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738011
1883.2003.114.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736546
1883.2009.076.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738349
1883.2010.262.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738924
1883.2003.118.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736550
1883.2004.11.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736736
1883.2009.288.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738561
1883.2009.014.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738287
1883.2011.336.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739351
1883.2007.458.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737621
1883.2009.021.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738294
1883.2008.194.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737890
1883.2003.13.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736562
1883.2006.131.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737084
1883.2011.106.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739156
1883.2011.513.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739491
1883.2003.081.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736514
1883.2009.105.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738378
1883.2010.341.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739023
1883.2008.527.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738221
1883.2006.288.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737147
1883.2003.057.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736494
1883.2010.081.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738745
1883.2003.105.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736537
1883.2005.193.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736974
1883.2010.128.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738792
1883.2010.157.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738821
1883.2008.295.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737989
1883.2009.163.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738436
1883.2007.251.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737457
1883.2002.095.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736449
1883.2008.569.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738262
1883.2008.344.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738038
1883.2007.566.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737719
1883.2003.122.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736554
1883.2008.242.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737938
1883.2000.067.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736301
1883.2010.021.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738685
1883.2007.562.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737715
1883.2005.092.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736913
1883.2009.249.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738522
1883.2008.437.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738131
1883.2008.403.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738097
1883.2009.222.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738495
1883.2011.139.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739184
1883.2011.496.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739474
1883.2001.082.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736360
1883.2011.201.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739236
1883.2010.115.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738779
1883.2006.129.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737082
1883.2008.013.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737733
1883.2010.2.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738864
1883.2009.17.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738443
1883.2008.154.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737874
1883.2011.549.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739535
1883.2007.2.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737406
1883.2008.111.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737831
1883.2007.205.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737411
1883.2009.261.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738534
1883.2004.103.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736730
1883.2003.112.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736544
1883.2008.544.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738237
1883.2008.112.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737832
1883.2004.139.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736764
1883.2008.001.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737721
1883.2008.257.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737952
1883.2004.028.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736682
1883.2009.251.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738524
1883.2003.203.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736627
1883.2009.128.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738401
1883.2004.137.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736762
1883.2009.042.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738315
1883.2009.285.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738558
1883.2009.007.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738280
1883.2010.179.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738843
1883.2011.477.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739455
1883.2011.103.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739153
1883.2008.481.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738175
1883.2005.098.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736919
1883.2009.319.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738592
1883.2007.055.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737261
1883.2005.031.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736865
1883.2006.177.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737118
1883.2002.002.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736400
1883.2008.352.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738046
1883.2011.416.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739406
1883.2011.274.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739299
1883.2005.171.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736952
1883.2006.326.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737173
1883.2002.001.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736399
1883.2008.209.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737905
1883.2008.105.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737825
1883.2011.453.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739434
1883.2008.152.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737872
1883.2001.122.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736379
1883.2009.385.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738658
1883.2008.55.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738243
1883.2007.303.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737509
1883.2007.281.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737487
1883.2010.21.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738873
1883.2002.052.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736426
1883.2004.03.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736684
1883.2010.037.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738701
1883.2009.309.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738582
1883.2008.108.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737828
