sample_name	experiment_accession
755.SSFB.L1.D3.31.05.11.lane1.NoIndex.L001	ERX1822011
755.SSFA.L3.D3.14.06.11.lane1.NoIndex.L001	ERX1821856
755.SSFB.L1.2.D30.21.06.11.lane1.NoIndex.L001	ERX1821940
755.SSFA.L2.D3.07.06.11.lane3.NoIndex.L003	ERX1821715
755.SSFB.L3.D5.17.05.11.lane1.NoIndex.L001	ERX1822177
755.SSFB.L1.D50.19.07.11.lane1.NoIndex.L001	ERX1822064
755.SSFB.L3.D50.12.07.11.lane1.NoIndex.L001	ERX1822189
755.LSSF.GAMMA.D5.16.06.11.lane1.NoIndex.L001	ERX1821545
755.SSFB.L3.D40.28.06.11.lane1.NoIndex.L001	ERX1822169
755.SSFA.L2.D30.06.07.11.lane1.NoIndex.L001	ERX1821729
755.LSSF.ALPHA.D30.09.06.11.lane1.NoIndex.L001	ERX1821329
755.EFA.20.09.11.lane1.NoIndex.L001	ERX1821247
755.LSSF.ALPHA.D5.08.07.11.lane1.NoIndex.L001	ERX1821342
755.LSSF.GAMMA.D30.09.06.11.lane1.NoIndex.L001	ERX1821525
755.INA.03.05.11.lane1.NoIndex.L001	ERX1821267
755.SSFA.L2.D3.21.06.11.lane1.NoIndex.L001	ERX1821723
755.SSFB.L3.D3.28.06.11.lane1.NoIndex.L001	ERX1822142
755.SSFA.L3.D10.24.08.11.lane1.NoIndex.L001	ERX1821832
755.SSFA.L3.D20.24.08.11.lane1.NoIndex.L001	ERX1821848
755.SSFA.L3.D5.10.05.11.lane1.NoIndex.L001	ERX1821902
755.SSFA.L2.D30.12.07.11.lane1.NoIndex.L001	ERX1821732
755.SSFA.L1.D5.03.05.11.lane1.NoIndex.L001	ERX1821648
755.EFB.21.06.11.lane1.NoIndex.L001	ERX1821262
755.SSFA.L3.D10.10.05.11.lane1.NoIndex.L001	ERX1821823
755.SSFA.L3.D1.28.06.11.lane1.NoIndex.L001	ERX1821818
755.SSFB.L1.D50.03.05.11.lane1.NoIndex.L001	ERX1822056
755.LSSF.THETA.D10.22.07.11.lane3.NoIndex.L003	ERX1821551
755.SSFB.L1.D30.19.07.11.lane1.NoIndex.L001	ERX1822019
755.SSFB.L1.D20.28.06.11.lane1.NoIndex.L001	ERX1821995
755.EFB.31.05.11.lane1.NoIndex.L001	ERX1821266
755.SSFB.L1.D40.19.07.11.lane1.NoIndex.L001	ERX1822034
755.LSSF.BETA.D10.22.07.11.lane1.NoIndex.L001	ERX1821363
755.SSFB.L1.D40.14.06.11.lane1.NoIndex.L001	ERX1822031
755.SSFB.L1.D50.07.06.11.lane1.NoIndex.L001	ERX1822058
755.SSFA.L3.D20.21.06.11.lane1.NoIndex.L001	ERX1821847
755.SSFA.L1.2.D1.21.06.11.lane1.NoIndex.L001	ERX1821573
755.LSSF.DELTA.D10.30.06.11.lane1.NoIndex.L001	ERX1821428
755.SSFA.L3.D40.17.05.11.lane1.NoIndex.L001	ERX1821889
755.LSSF.BETA.D15.26.05.11.lane1.NoIndex.L001	ERX1821374
755.SSFA.L2.D20.24.08.11.lane1.NoIndex.L001	ERX1821709
755.EF.THETA.09.06.11.lane3.NoIndex.L003	ERX1821231
755.LSSF.DELTA.D45.23.06.11.lane1.NoIndex.L001	ERX1821462
755.LSSF.GAMMA.D45.14.07.11.lane1.NoIndex.L001	ERX1821535
755.LSSF.BETA.D5.02.06.11.lane1.NoIndex.L001	ERX1821403
755.SSFA.L1.D30.19.04.11.lane1.NoIndex.L001	ERX1821634
755.SSFB.L1.D40.21.06.11.lane1.NoIndex.L001	ERX1822036
755.SSFB.L1.D10.21.06.11.lane1.NoIndex.L001	ERX1821977
755.EF.BETA.09.06.11.lane1.NoIndex.L001	ERX1821209
755.LSSF.ALPHA.D45.23.06.11.lane1.NoIndex.L001	ERX1821340
755.SSFB.L3.D3.07.06.11.lane1.NoIndex.L001	ERX1822131
755.SSFA.L1.D10.18.10.11.lane1.NoIndex.L001	ERX1821604
755.SSFB.L3.D1.28.06.11.lane1.NoIndex.L001	ERX1822100
755.INA.19.04.11.lane1.NoIndex.L001	ERX1821273
755.LSSF.BETA.D20.22.07.11.lane1.NoIndex.L001	ERX1821381
755.LSSF.GAMMA.D5.14.07.11.lane1.NoIndex.L001	ERX1821544
755.SSFA.L3.D20.12.07.11.lane1.NoIndex.L001	ERX1821840
755.SSFA.L1.3.D1.21.06.11.lane1.NoIndex.L001	ERX1821581
755.EFB.17.05.11.lane1.NoIndex.L001	ERX1821258
755.SSFA.L1.D40.19.07.11.lane1.NoIndex.L001	ERX1821645
755.LSSF.DELTA.D30.09.06.11.lane1.NoIndex.L001	ERX1821449
755.LSSF.THETA.D20.22.07.11.lane3.NoIndex.L003	ERX1821553
755.SSFB.L3.2.D30.21.06.11.lane1.NoIndex.L001	ERX1822076
755.INA.21.06.11.lane1.NoIndex.L001	ERX1821276
755.SSFA.L2.D40.07.06.11.lane3.NoIndex.L003	ERX1821745
755.LSSF.GAMMA.D5.02.06.11.lane1.NoIndex.L001	ERX1821541
755.SSFB.L3.D10.19.07.11.lane1.NoIndex.L001	ERX1822109
755.SSFB.L3.D50.21.06.11.lane1.NoIndex.L001	ERX1822195
755.LSSF.BETA.D30.30.06.11.lane1.NoIndex.L001	ERX1821393
755.SSFA.L3.D30.07.06.11.lane1.NoIndex.L001	ERX1821869
755.LSSF.THETA.D15.22.07.11.lane3.NoIndex.L003	ERX1821552
755.EF.THETA.30.06.11.lane3.NoIndex.L003	ERX1821233
755.SSFA.L3.D50.31.05.11.lane1.NoIndex.L001	ERX1821930
755.EFB.14.06.11.lane1.NoIndex.L001	ERX1821257
755.SSFA.L3.D40.19.04.11.lane1.NoIndex.L001	ERX1821891
755.SSFB.L1.D5.18.10.11.lane1.NoIndex.L001	ERX1822048
755.EF.ZETA.22.07.11.lane1.NoIndex.L001	ERX1821236
755.SSFB.L1.D30.07.06.11.lane1.NoIndex.L001	ERX1822014
755.SSFA.L1.D3.10.05.11.lane1.NoIndex.L001	ERX1821621
755.SSFA.L3.D3.10.05.11.lane1.NoIndex.L001	ERX1821854
755.SSFB.L3.D3.24.08.11.lane1.NoIndex.L001	ERX1822140
755.SSFB.L3.D50.18.10.11.lane1.NoIndex.L001	ERX1822192
755.SSFA.L1.D3.21.06.11.lane1.NoIndex.L001	ERX1821627
755.LSSF.DELTA.D45.09.06.11.lane1.NoIndex.L001	ERX1821458
755.SSFB.L1.D1.18.10.11.lane1.NoIndex.L001	ERX1821959
755.LSSF.GAMMA.D1.14.07.11.lane1.NoIndex.L001	ERX1821490
755.SSFB.L1.D30.03.05.11.lane1.NoIndex.L001	ERX1822012
755.SSFA.L3.D20.31.05.11.lane1.NoIndex.L001	ERX1821850
755.SSFB.L3.D10.20.09.11.lane1.NoIndex.L001	ERX1822110
755.SSFB.L1.D5.26.07.11.lane1.NoIndex.L001	ERX1822053
755.SSFA.L2.D30.14.06.11.lane1.NoIndex.L001	ERX1821733
755.SSFB.L1.D20.26.07.11.lane1.NoIndex.L001	ERX1821994
755.SSFA.L3.3.D10.21.06.11.lane1.NoIndex.L001	ERX1821797
755.SSFB.L3.D5.14.06.11.lane1.NoIndex.L001	ERX1822176
755.SSFB.L3.D40.06.07.11.lane1.NoIndex.L001	ERX1822158
755.LSSF.GAMMA.D45.22.07.11.lane1.NoIndex.L001	ERX1821537
755.SSFA.L2.D1.03.05.11.lane1.NoIndex.L001	ERX1821668
755.LSSF.BETA.D5.14.07.11.lane1.NoIndex.L001	ERX1821406
755.SSFA.L3.D10.21.06.11.lane1.NoIndex.L001	ERX1821831
755.SSF.uneven.mix2.lane3.NoIndex.L003	ERX1821568
755.SSFA.L1.D5.19.07.11.lane1.NoIndex.L001	ERX1821655
755.SSFA.L2.D20.07.06.11.lane3.NoIndex.L003	ERX1821700
755.SSFB.L1.D30.17.05.11.lane1.NoIndex.L001	ERX1822017
755.LSSF.ALPHA.D10.16.06.11.lane1.NoIndex.L001	ERX1821310
755.SSFA.L2.D5.31.05.11.lane1.NoIndex.L001	ERX1821772
755.EFA.10.05.11.lane1.NoIndex.L001	ERX1821241
755.SSFB.L3.D10.26.07.11.lane1.NoIndex.L001	ERX1822113
755.LSSF.GAMMA.D15.14.07.11.lane1.NoIndex.L001	ERX1821508
755.SSFA.L1.2.D10.21.06.11.lane1.NoIndex.L001	ERX1821574
755.SSF.uneven.mix5.lane3.NoIndex.L003	ERX1821571
755.SSFA.L2.D20.06.07.11.lane1.NoIndex.L001	ERX1821699
755.INB.10.05.11.lane1.NoIndex.L001	ERX1821283
755.SSFB.L1.D5.07.06.11.lane1.NoIndex.L001	ERX1822043
755.SSFA.L2.D1.24.08.11.lane1.NoIndex.L001	ERX1821679
755.SSFA.L1.3.D40.21.06.11.lane1.NoIndex.L001	ERX1821586
755.SSFA.L3.D20.10.05.11.lane1.NoIndex.L001	ERX1821839
755.LSSF.GAMMA.D5.08.07.11.lane1.NoIndex.L001	ERX1821542
755.EFA.17.05.11.lane1.NoIndex.L001	ERX1821244
755.SSFB.L1.D20.21.06.11.lane1.NoIndex.L001	ERX1821992
755.SSFB.L3.D50.31.05.11.lane1.NoIndex.L001	ERX1822199
755.SSFB.L1.D10.03.05.11.lane1.NoIndex.L001	ERX1821967
755.LSSF.GAMMA.D15.09.06.11.lane1.NoIndex.L001	ERX1821507
755.LSSF.ALPHA.D5.16.06.11.lane1.NoIndex.L001	ERX1821345
755.SSFA.L3.D40.31.05.11.lane1.NoIndex.L001	ERX1821898
755.SSFA.L3.D40.10.05.11.lane1.NoIndex.L001	ERX1821886
755.SSFA.L2.D30.26.07.11.lane1.NoIndex.L001	ERX1821740
755.SSFA.L1.D10.21.06.11.lane1.NoIndex.L001	ERX1821607
755.SSFB.L1.D3.03.05.11.lane1.NoIndex.L001	ERX1821997
755.SSFA.L3.D1.21.06.11.lane1.NoIndex.L001	ERX1821815
755.EF.EPSILON.09.06.11.lane3.NoIndex.L003	ERX1821219
755.INA.28.06.11.lane1.NoIndex.L001	ERX1821279
755.SSFA.L2.D50.17.05.11.lane1.NoIndex.L001	ERX1821779
755.LSSF.DELTA.D1.30.06.11.lane1.NoIndex.L001	ERX1821419
755.SSFA.L1.D50.18.10.11.lane1.NoIndex.L001	ERX1821663
755.LSSF.DELTA.D20.30.06.11.lane1.NoIndex.L001	ERX1821446
755.SSFA.L1.D20.17.05.11.lane1.NoIndex.L001	ERX1821613
755.SSFB.L3.D20.20.09.11.lane1.NoIndex.L001	ERX1822124
755.LSSF.BETA.D30.14.07.11.lane1.NoIndex.L001	ERX1821388
755.SSFB.L3.D50.28.06.11.lane1.NoIndex.L001	ERX1822198
755.SSFA.L3.D1.19.04.11.lane1.NoIndex.L001	ERX1821812
755.LSSF.DELTA.D20.09.06.11.lane1.NoIndex.L001	ERX1821440
755.SSFA.L3.D40.18.10.11.lane1.NoIndex.L001	ERX1821890
755.SSF.uneven.mix6.lane3.NoIndex.L003	ERX1821572
755.LSSF.DELTA.D10.02.06.11.lane1.NoIndex.L001	ERX1821420
755.EF.BETA.22.07.11.lane1.NoIndex.L001	ERX1821210
755.SSFA.L1.D50.19.07.11.lane1.NoIndex.L001	ERX1821665
755.SSFB.L3.D5.19.07.11.lane1.NoIndex.L001	ERX1822179
755.SSFA.L2.D10.19.04.11.lane1.NoIndex.L001	ERX1821690
755.SSFB.L1.D3.24.08.11.lane1.NoIndex.L001	ERX1822008
755.LSSF.DELTA.D15.30.06.11.lane1.NoIndex.L001	ERX1821437
755.SSFB.L1.2.D5.21.06.11.lane1.NoIndex.L001	ERX1821942
755.SSFB.L1.D10.10.05.11.lane1.NoIndex.L001	ERX1821970
755.SSFA.L1.2.D40.21.06.11.lane1.NoIndex.L001	ERX1821578
755.SSFA.L2.D5.26.07.11.lane1.NoIndex.L001	ERX1821770
755.INB.26.07.11.lane1.NoIndex.L001	ERX1821292
755.SSFB.L3.D10.14.06.11.lane1.NoIndex.L001	ERX1822106
755.SSFA.L2.D3.20.09.11.lane1.NoIndex.L001	ERX1821722
755.LSSF.DELTA.D10.08.07.11.lane1.NoIndex.L001	ERX1821421
755.SSFA.L1.D1.17.05.11.lane1.NoIndex.L001	ERX1821593
755.SSFB.L1.D1.21.06.11.lane1.NoIndex.L001	ERX1821962
755.SSFB.L3.D40.7.06.11.lane1.NoIndex.L001	ERX1822171
755.SSFB.L3.D50.24.08.11.lane1.NoIndex.L001	ERX1822196
755.SSFB.L1.2.D3.21.06.11.lane1.NoIndex.L001	ERX1821939
755.SSFA.L3.D1.14.06.11.lane1.NoIndex.L001	ERX1821809
755.INA.19.07.11.lane1.NoIndex.L001	ERX1821274
755.LSSF.GAMMA.D20.02.06.11.lane1.NoIndex.L001	ERX1821514
755.LSSF.GAMMA.D30.23.06.11.lane1.NoIndex.L001	ERX1821529
755.SSFA.L2.D5.28.06.11.lane1.NoIndex.L001	ERX1821771
755.LSSF.GAMMA.D10.22.07.11.lane1.NoIndex.L001	ERX1821501
755.SSFB.L1.D50.21.06.11.lane1.NoIndex.L001	ERX1822066
755.SSFA.L3.D30.14.06.11.lane1.NoIndex.L001	ERX1821872
755.INB.31.05.11.lane1.NoIndex.L001	ERX1821294
755.SSFA.L2.D50.12.07.11.lane1.NoIndex.L001	ERX1821777
755.SSFB.L1.D5.21.06.11.lane1.NoIndex.L001	ERX1822051
755.EF.GAMMA.22.07.11.lane1.NoIndex.L001	ERX1821228
755.LSSF.GAMMA.D5.22.07.11.lane1.NoIndex.L001	ERX1821546
755.SSFB.L3.D50.19.07.11.lane1.NoIndex.L001	ERX1822193
755.SSFB.L1.D1.03.05.11.lane1.NoIndex.L001	ERX1821952
755.INA.06.07.11.lane1.NoIndex.L001	ERX1821268
755.SSFB.L3.D1.07.06.11.lane1.NoIndex.L001	ERX1822089
755.SSFA.L1.D10.10.05.11.lane1.NoIndex.L001	ERX1821601
755.LSSF.ALPHA.D20.09.06.11.lane1.NoIndex.L001	ERX1821322
755.LSSF.GAMMA.D30.26.05.11.lane1.NoIndex.L001	ERX1821530
755.SSFB.L1.D5.19.07.11.lane1.NoIndex.L001	ERX1822049
755.SSFB.L1.D10.20.09.11.lane1.NoIndex.L001	ERX1821976
755.SSFA.L3.3.D5.21.06.11.lane1.NoIndex.L001	ERX1821802
755.SSFB.L1.3.D40.21.06.11.lane1.NoIndex.L001	ERX1821949
755.SSFA.L2.D50.03.05.11.lane1.NoIndex.L001	ERX1821773
755.LSSF.GAMMA.D20.08.07.11.lane1.NoIndex.L001	ERX1821515
755.SSFB.L1.3.D10.21.06.11.lane1.NoIndex.L001	ERX1821945
755.SSFA.L3.D5.26.07.11.lane1.NoIndex.L001	ERX1821912
755.LSSF.EPSILON.D10.22.07.11.lane1.NoIndex.L001	ERX1821474
755.SSFA.L1.3.D5.21.06.11.lane1.NoIndex.L001	ERX1821587
755.SSFB.L3.D10.21.06.11.lane1.NoIndex.L001	ERX1822111
755.SSFB.L1.D40.07.06.11.lane1.NoIndex.L001	ERX1822028
755.SSFA.L1.D10.19.04.11.lane1.NoIndex.L001	ERX1821605
755.SSFB.L1.D20.03.05.11.lane1.NoIndex.L001	ERX1821982
755.SSFA.L3.D40.24.08.11.lane1.NoIndex.L001	ERX1821895
755.LSSF.GAMMA.D30.22.07.11.lane1.NoIndex.L001	ERX1821528
755.SSFA.MIX.5.19.04.11.lane3.NoIndex.L003	ERX1821935
755.SSFB.L3.D5.07.06.11.lane1.NoIndex.L001	ERX1822173
755.SSFA.L1.D5.07.06.11.lane1.NoIndex.L001	ERX1821649
755.LSSF.BETA.D10.16.06.11.lane1.NoIndex.L001	ERX1821362
755.LSSF.ALPHA.D30.14.07.11.lane1.NoIndex.L001	ERX1821330
755.SSFB.L3.D1.10.05.11.lane1.NoIndex.L001	ERX1822090
755.SSFA.L2.D40.12.07.11.lane1.NoIndex.L001	ERX1821747
755.LSSF.ALPHA.D30.22.07.11.lane1.NoIndex.L001	ERX1821332
755.EFA.19.04.11.lane1.NoIndex.L001	ERX1821245
755.SSFA.L3.2.D5.21.06.11.lane1.NoIndex.L001	ERX1821794
755.SSFA.L2.D5.19.04.11.lane1.NoIndex.L001	ERX1821765
755.LSSF.DELTA.D45.16.06.11.lane1.NoIndex.L001	ERX1821460
755.LSSF.GAMMA.D20.14.07.11.lane1.NoIndex.L001	ERX1821517
755.LSSF.BETA.D45.16.06.11.lane1.NoIndex.L001	ERX1821398
755.SSFA.L2.D10.06.07.11.lane1.NoIndex.L001	ERX1821684
755.SSFB.L3.D1.14.06.11.lane1.NoIndex.L001	ERX1822092
755.SSFA.L1.D10.03.05.11.lane1.NoIndex.L001	ERX1821599
755.SSFA.L2.D5.06.07.11.lane1.NoIndex.L001	ERX1821759
755.SSFA.L3.D10.03.05.11.lane1.NoIndex.L001	ERX1821820
755.SSFA.L3.D20.19.07.11.lane1.NoIndex.L001	ERX1821845
755.SSFA.L3.D40.21.06.11.lane1.NoIndex.L001	ERX1821894
755.LSSF.EPSILON.D30.22.07.11.lane1.NoIndex.L001	ERX1821477
755.LSSF.DELTA.D30.30.06.11.lane1.NoIndex.L001	ERX1821455
755.LSSF.GAMMA.D10.30.06.11.lane1.NoIndex.L001	ERX1821504
755.LSSF.BETA.D15.22.07.11.lane1.NoIndex.L001	ERX1821372
755.SSFB.L3.2.D5.21.06.11.lane1.NoIndex.L001	ERX1822078
755.SSFA.L3.D5.20.09.11.lane1.NoIndex.L001	ERX1821909
755.SSFB.L1.D30.14.06.11.lane1.NoIndex.L001	ERX1822016
755.SSFA.L2.D3.10.05.11.lane1.NoIndex.L001	ERX1821716
755.SSF.uneven.mix4.lane3.NoIndex.L003	ERX1821570
755.EFB.24.08.11.lane1.NoIndex.L001	ERX1821263
755.LSSF.GAMMA.D10.23.06.11.lane1.NoIndex.L001	ERX1821502
755.LSSF.GAMMA.D10.08.07.11.lane1.NoIndex.L001	ERX1821497
755.SSFA.L2.D10.17.05.11.lane1.NoIndex.L001	ERX1821689
755.INA.12.07.11.lane1.NoIndex.L001	ERX1821270
755.SSFA.L2.D5.12.07.11.lane1.NoIndex.L001	ERX1821762
755.SSFA.L3.D50.26.07.11.lane1.NoIndex.L001	ERX1821928
755.SSFA.L3.D30.24.08.11.lane1.NoIndex.L001	ERX1821879
755.LSSF.DELTA.D20.23.06.11.lane1.NoIndex.L001	ERX1821444
755.SSFB.L1.D50.28.06.11.lane1.NoIndex.L001	ERX1822069
755.SSFB.L3.D1.12.07.11.lane1.NoIndex.L001	ERX1822091
755.SSFA.L1.D40.21.06.11.lane1.NoIndex.L001	ERX1821646
755.EF.ZETA.09.06.11.lane3.NoIndex.L003	ERX1821235
755.SSFA.L3.2.D1.21.06.11.lane1.NoIndex.L001	ERX1821788
755.LSSF.BETA.D5.08.07.11.lane1.NoIndex.L001	ERX1821404
755.SSFB.L3.D3.20.09.11.lane1.NoIndex.L001	ERX1822138
755.SSFB.L1.D40.20.09.11.lane1.NoIndex.L001	ERX1822035
755.SSFB.L1.D3.14.06.11.lane1.NoIndex.L001	ERX1822002
755.LSSF.GAMMA.D15.02.06.11.lane1.NoIndex.L001	ERX1821505
755.LSSF.ALPHA.D30.08.07.11.lane1.NoIndex.L001	ERX1821328
755.SSFA.L1.D3.07.06.11.lane1.NoIndex.L001	ERX1821620
755.SSFA.L2.D1.21.06.11.lane1.NoIndex.L001	ERX1821678
755.LSSF.ETA.D20.22.07.11.lane1.NoIndex.L001	ERX1821483
755.SSFA.L2.D30.19.04.11.lane1.NoIndex.L001	ERX1821735
755.LSSF.GAMMA.D30.16.06.11.lane1.NoIndex.L001	ERX1821527
755.LSSF.DELTA.D45.14.07.11.lane1.NoIndex.L001	ERX1821459
755.LSSF.DELTA.D15.08.07.11.lane1.NoIndex.L001	ERX1821430
755.SSFA.L3.D50.21.06.11.lane1.NoIndex.L001	ERX1821926
755.LSSF.GAMMA.D15.23.06.11.lane1.NoIndex.L001	ERX1821511
755.EFB.20.09.11.lane1.NoIndex.L001	ERX1821261
755.SSFB.L3.D30.07.06.11.lane1.NoIndex.L001	ERX1822145
755.INA.24.08.11.lane1.NoIndex.L001	ERX1821277
755.LSSF.DELTA.D30.14.07.11.lane1.NoIndex.L001	ERX1821450
755.SSFA.L1.D40.18.10.11.lane1.NoIndex.L001	ERX1821643
755.SSFA.L3.D50.12.07.11.lane1.NoIndex.L001	ERX1821919
755.SSFA.L1.D20.18.10.11.lane1.NoIndex.L001	ERX1821614
755.SSFA.L3.D50.07.06.11.lane1.NoIndex.L001	ERX1821917
755.SSFA.L2.D40.26.07.11.lane1.NoIndex.L001	ERX1821755
755.SSFA.L3.D20.07.06.11.lane1.NoIndex.L001	ERX1821838
755.LSSF.BETA.D1.09.06.11.lane1.NoIndex.L001	ERX1821351
755.SSFA.L1.D10.19.07.11.lane1.NoIndex.L001	ERX1821606
755.SSFA.L1.D40.17.05.11.lane1.NoIndex.L001	ERX1821642
755.SSFA.L2.D3.06.07.11.lane1.NoIndex.L001	ERX1821714
755.SSFA.L3.D30.12.07.11.lane1.NoIndex.L001	ERX1821871
755.SSFB.L3.D50.06.07.11.lane1.NoIndex.L001	ERX1822186
755.SSFA.L3.D10.26.07.11.lane1.NoIndex.L001	ERX1821833
755.EFB.26.07.11.lane1.NoIndex.L001	ERX1821264
755.LSSF.ALPHA.D15.23.06.11.lane1.NoIndex.L001	ERX1821319
755.SSFA.L3.D20.17.05.11.lane1.NoIndex.L001	ERX1821842
755.SSFA.L2.D10.07.06.11.lane3.NoIndex.L003	ERX1821685
755.SSFA.L2.D40.06.07.11.lane1.NoIndex.L001	ERX1821744
755.LSSF.BETA.D20.16.06.11.lane1.NoIndex.L001	ERX1821380
755.SSFB.L1.D3.17.05.11.lane1.NoIndex.L001	ERX1822003
755.SSFB.L1.D20.14.06.11.lane1.NoIndex.L001	ERX1821987
755.SSFA.L3.D1.07.06.11.lane1.NoIndex.L001	ERX1821806
755.SSFB.L1.D10.28.06.11.lane1.NoIndex.L001	ERX1821980
755.SSFB.L1.D5.06.07.11.lane1.NoIndex.L001	ERX1822042
755.LSSF.GAMMA.D30.02.06.11.lane1.NoIndex.L001	ERX1821523
755.LSSF.THETA.D1.22.07.11.lane1.NoIndex.L001	ERX1821550
