sample_name	experiment_accession
1521.EB054.s.6.1.sequences	ERX2072674
1521.67.W.s.6.1.sequences	ERX2072486
1521.Aphid47.s.7.1.sequences	ERX2072575
1521.EB112.s.6.1.sequences	ERX2072732
1521.MZ.23b.blank.s.8.1.sequences	ERX2072834
1521.226.1.s.7.1.sequences	ERX2072344
1521.RT2.s.6.1.sequences	ERX2072911
1521.21.W.s.6.1.sequences	ERX2072341
1521.MZ.67b.s.8.1.sequences	ERX2072854
1521.Aphid36.s.7.1.sequences	None
1521.AR2.s.6.1.sequences	ERX2072522
1521.MZ.11a.s.8.1.sequences	ERX2072827
1521.Sample163.s.7.1.sequences	ERX2072975
1521.15.W.s.6.1.sequences	ERX2072334
1521.57.W.s.6.1.sequences	ERX2072475
1521.Cle.1.s.8.1.sequences	ERX2072616
1521.92.W.s.6.1.sequences	ERX2072514
1521.CO1.s.6.1.sequences	ERX2072603
1521.EB020.M.s.6.1.sequences	ERX2072637
1521.229.8.s.7.1.sequences	ERX2072385
1521.Sample86.s.7.1.sequences	ERX2073046
1521.EB021.s.6.1.sequences	ERX2072640
1521.EB140.s.6.1.sequences	ERX2072760
1521.MZ.31b.s.8.1.sequences	ERX2072838
1521.9.W.s.6.1.sequences	ERX2072511
1521.AF1.s.6.1.sequences	ERX2072516
1521.H4.s.6.1.sequences	ERX2072790
1521.HI2.s.6.1.sequences	ERX2072793
1521.PE6.M.s.6.1.sequences	ERX2072908
1521.Aphid15.s.7.1.sequences	ERX2072541
1521.NTP22.s.6.1.sequences	ERX2072887
1521.MZ.74b.s.8.1.sequences	ERX2072860
1521.227.6.s.7.1.sequences	ERX2072361
1521.Sample85.s.7.1.sequences	ERX2073045
1521.Sample18.s.7.1.sequences	ERX2072980
1521.EB025.s.6.1.sequences	ERX2072645
1521.EB053.s.6.1.sequences	ERX2072673
1521.Mi1.s.7.1.sequences	ERX2072877
1521.228.1.1.s.7.1.sequences	ERX2072365
1521.Sample144.s.7.1.sequences	ERX2072963
1521.NTP33.s.6.1.sequences	ERX2072895
1521.CA2.s.6.1.sequences	ERX2072594
1521.81.W.s.6.1.sequences	ERX2072502
1521.Sample1.s.7.1.sequences	ERX2072947
1521.EB100.s.6.1.sequences	ERX2072720
1521.Sample87.s.7.1.sequences	ERX2073047
1521.F3.s.8.1.sequences	ERX2072777
1521.Sample6.s.7.1.sequences	ERX2073021
1521.330.3.s.7.1.sequences	ERX2072423
1521.MZ.81b.s.8.1.sequences	ERX2072862
1521.MZ.90b.s.8.1.sequences	ERX2072868
1521.CL3.s.6.1.sequences	ERX2072600
1521.EB135.s.6.1.sequences	ERX2072755
1521.Sample317.s.7.1.sequences	ERX2073008
1521.Tar.sand.1.s.8.1.sequences	ERX2073059
1521.S26.s.7.1.sequences	ERX2072914
1521.Temperate.rain.forest.s.8.1.sequences	ERX2073062
1521.Flea8.s.7.1.sequences	ERX2072784
1521.331.9.s.7.1.sequences	ERX2072439
1521.U5.s.7.1.sequences	ERX2073068
1521.Sample69.s.7.1.sequences	ERX2073029
1521.MZ.67a.s.8.1.sequences	ERX2072853
1521.SA1.s.6.1.sequences	ERX2072919
1521.Aphid31.s.7.1.sequences	ERX2072559
1521.EB083.s.6.1.sequences	ERX2072703
1521.230.3.s.7.1.sequences	ERX2072392
1521.16.W.s.6.1.sequences	ERX2072335
1521.EB071.s.6.1.sequences	ERX2072691
1521.EB077.s.6.1.sequences	ERX2072697
1521.B31.s.7.1.sequences	ERX2072583
1521.EB137.s.6.1.sequences	ERX2072757
1521.EB152.s.6.1.sequences	ERX2072772
1521.Sample79.s.7.1.sequences	ERX2073038
1521.KP1.s.6.1.sequences	ERX2072808
1521.Mayv.W6.s.8.1.sequences	ERX2072876
1521.EB045.s.6.1.sequences	ERX2072665
1521.231.1.1.s.7.1.sequences	ERX2072399
1521.230.8.s.7.1.sequences	ERX2072397
1521.58.W.s.6.1.sequences	ERX2072476
1521.41.W.s.6.1.sequences	ERX2072458
1521.80.W.s.6.1.sequences	ERX2072501
1521.Sample8.s.7.1.sequences	ERX2073039
1521.MZ.54a.s.8.1.sequences	ERX2072847
1521.EB090.s.6.1.sequences	ERX2072710
1521.Sample156.s.7.1.sequences	ERX2072969
1521.EB092.s.6.1.sequences	ERX2072712
1521.330.1.1.s.7.1.sequences	ERX2072420
1521.31.W.s.6.1.sequences	ERX2072417
1521.MZ.50b.s.8.1.sequences	ERX2072844
1521.EB019.M.s.6.1.sequences	ERX2072636
1521.CL4.s.6.1.sequences	ERX2072601
1521.TL1.s.6.1.sequences	ERX2073057
1521.Sample83.s.7.1.sequences	ERX2073043
1521.EB151.s.6.1.sequences	ERX2072771
1521.CR1.s.6.1.sequences	ERX2072606
1521.EB064.s.6.1.sequences	ERX2072684
1521.EB079.s.6.1.sequences	ERX2072699
1521.Aphid18.s.7.1.sequences	ERX2072544
1521.EB153.s.6.1.sequences	ERX2072773
1521.Aphid27.s.7.1.sequences	ERX2072554
1521.Iso2.2.s.7.1.sequences	ERX2072802
1521.63.W.s.6.1.sequences	ERX2072482
1521.MD3.s.6.1.sequences	ERX2072816
1521.MZ.59b.s.8.1.sequences	ERX2072850
1521.38.W.s.6.1.sequences	ERX2072454
1521.226.11.s.7.1.sequences	ERX2072345
1521.11.W.s.6.1.sequences	ERX2072330
1521.Aphid28.s.7.1.sequences	ERX2072555
1521.EB055.s.6.1.sequences	ERX2072675
1521.Chi.1.s.8.1.sequences	ERX2072610
1521.68.W.s.6.1.sequences	ERX2072487
1521.EB115.s.6.1.sequences	ERX2072735
1521.Wetland.soil.s.8.1.sequences	ERX2073071
1521.44.W.s.6.1.sequences	ERX2072461
1521.Det.W7.s.8.1.sequences	ERX2072634
1521.EB106.s.6.1.sequences	ERX2072726
1521.NTP29.s.6.1.sequences	ERX2072893
1521.Aphid29.s.7.1.sequences	ERX2072556
1521.Aphid40.s.7.1.sequences	ERX2072568
1521.32.W.s.6.1.sequences	ERX2072418
1521.Sample76.s.7.1.sequences	ERX2073035
1521.Aphid25.s.7.1.sequences	ERX2072552
1521.Aphid8.s.7.1.sequences	ERX2072579
1521.MZ.47a.s.8.1.sequences	ERX2072841
1521.50.W.s.6.1.sequences	ERX2072468
1521.MD2.s.6.1.sequences	ERX2072814
1521.EB031.s.6.1.sequences	ERX2072651
1521.NTP39.s.6.1.sequences	ERX2072899
1521.Sample319.s.7.1.sequences	ERX2073010
1521.BF2.s.6.1.sequences	ERX2072586
1521.NTP5.s.6.1.sequences	ERX2072901
1521.EB044.s.6.1.sequences	ERX2072664
1521.PE6.s.6.1.sequences	ERX2072909
1521.Aphid33.s.7.1.sequences	ERX2072561
1521.78.W.s.6.1.sequences	ERX2072498
1521.MZ.73a.blank.s.8.1.sequences	ERX2072857
1521.231.6.s.7.1.sequences	ERX2072405
1521.49.W.s.6.1.sequences	ERX2072466
1521.HI4.s.6.1.sequences	ERX2072795
1521.228.3.s.7.1.sequences	ERX2072369
1521.NTP26.s.6.1.sequences	ERX2072890
1521.MZ.93b.s.8.1.sequences	ERX2072870
1521.MZ.101b.s.8.1.sequences	ERX2072824
1521.NTP13.s.6.1.sequences	ERX2072883
1521.66.W.s.6.1.sequences	ERX2072485
1521.MZ.23a.blank.s.8.1.sequences	ERX2072833
1521.MZ.26b.s.8.1.sequences	ERX2072836
1521.EB134.s.6.1.sequences	ERX2072754
1521.82.W.s.6.1.sequences	ERX2072503
1521.Aphid39.s.7.1.sequences	ERX2072566
1521.Sample318.s.7.1.sequences	ERX2073009
1521.Sample80.s.7.1.sequences	ERX2073040
1521.EB020.s.6.1.sequences	ERX2072638
1521.230.6.s.7.1.sequences	ERX2072395
1521.Am2.1.s.7.1.sequences	ERX2072530
1521.331.1.s.7.1.sequences	ERX2072431
1521.53.W.s.6.1.sequences	ERX2072471
1521.230.1.s.7.1.sequences	ERX2072389
1521.Sample91.s.7.1.sequences	ERX2073052
1521.EB032.s.6.1.sequences	ERX2072652
1521.229.7.s.7.1.sequences	ERX2072384
1521.S41.s.7.1.sequences	ERX2072917
1521.EB103.s.6.1.sequences	ERX2072723
1521.HJ1.s.6.1.sequences	ERX2072796
1521.GB3.s.6.1.sequences	ERX2072787
1521.36.W.s.6.1.sequences	ERX2072452
1521.Aphid19.s.7.1.sequences	ERX2072545
1521.MZ.74a.s.8.1.sequences	ERX2072859
1521.CL1.s.6.1.sequences	ERX2072598
1521.Sample153.s.7.1.sequences	ERX2072966
1521.EB118.s.6.1.sequences	ERX2072738
1521.332.9.s.7.1.sequences	ERX2072449
1521.Sample19.s.7.1.sequences	ERX2072982
1521.Sample78.s.7.1.sequences	ERX2073037
1521.EB086.s.6.1.sequences	ERX2072706
1521.EB029.s.6.1.sequences	ERX2072649
1521.EB129.s.6.1.sequences	ERX2072749
1521.EB143.s.6.1.sequences	ERX2072763
1521.EB048.s.6.1.sequences	ERX2072668
1521.MP2.s.6.1.sequences	ERX2072820
1521.MP1.s.6.1.sequences	ERX2072819
1521.331.5.s.7.1.sequences	ERX2072435
1521.231.1.s.7.1.sequences	ERX2072400
1521.19.W.s.6.1.sequences	ERX2072338
1521.91.W.s.6.1.sequences	ERX2072513
1521.Aphid24.s.7.1.sequences	ERX2072551
1521.IE2.s.6.1.sequences	ERX2072799
1521.14.W.s.6.1.sequences	ERX2072333
1521.Cle.3.s.8.1.sequences	ERX2072617
