sample_name	experiment_accession
721.M31Plmr.4	None
721.M31Plmr.7	None
721.M31Plmr.6	None
721.CL3.1	None
721.M11Plmr.2	None
721.CL3.3	None
721.CL3.2	None
721.TRRsed2.3	None
721.M11Tong.1	None
721.CL3.7	None
721.M11Plmr.4	None
721.SLEpi20M.5	ERX1845003
721.AQC7cm.4	ERX1844938
721.AQC7cm.5	ERX1844939
721.AQC7cm.6	ERX1844940
721.AQC7cm.7	ERX1844941
721.AQC7cm.1	ERX1844935
721.AQC7cm.2	ERX1844936
721.AQC7cm.3	ERX1844937
721.M11Plmr.7	None
721.TRRsed2.7	ERX1845021
721.AQC1cm.6	None
721.AQC1cm.7	ERX1844927
721.AQC1cm.4	ERX1844926
721.AQC1cm.5	None
721.AQC1cm.2	None
721.AQC1cm.3	ERX1844925
721.AQC1cm.1	None
721.SV1.1	ERX1845004
721.SV1.3	ERX1845006
721.F11Plmr.3	ERX1844959
721.SV1.5	ERX1845008
721.SV1.4	ERX1845007
721.SV1.7	ERX1845010
721.SV1.6	ERX1845009
721.F11Fcsw.2	None
721.F11Fcsw.3	None
721.F11Fcsw.1	None
721.F11Fcsw.6	None
721.F11Fcsw.7	None
721.F11Fcsw.4	None
721.F11Fcsw.5	None
721.M11Tong.7	ERX1844981
721.TRRsed2.5	ERX1845019
721.M11Fcsw.7	ERX1844976
721.TRRsed1.7	ERX1845017
721.CC1.2	None
721.CC1.3	None
721.CC1.1	None
721.CC1.6	ERX1844942
721.CC1.7	None
721.CC1.4	None
721.CC1.5	None
721.SV1.2	ERX1845005
721.TRRsed2.1	ERX1845018
721.TRRsed3.2	None
721.TRRsed3.3	None
721.TRRsed3.1	None
721.TRRsed3.6	None
721.TRRsed3.7	None
721.TRRsed3.4	ERX1845022
721.TRRsed3.5	None
721.M31Plmr.1	ERX1844984
721.M11Tong.2	ERX1844978
721.TRRsed2.2	None
721.Even2.4	ERX1844948
721.TRRsed2.6	ERX1845020
721.TS28.3	None
721.TRRsed1.2	ERX1845012
721.TRRsed1.3	ERX1845013
721.TRRsed1.4	ERX1845014
721.TRRsed1.5	ERX1845015
721.TRRsed1.6	ERX1845016
721.TS28.2	None
721.TS28.1	None
721.F11Plmr.4	None
721.F11Plmr.5	ERX1844960
721.F11Plmr.6	ERX1844961
721.F11Plmr.7	ERX1844962
721.F11Plmr.1	None
721.F11Plmr.2	None
721.TS28.6	None
721.TS28.5	ERX1845023
721.TS28.4	None
721.NP2.1	ERX1844988
721.NP2.3	ERX1844990
721.NP2.2	ERX1844989
721.NP2.5	ERX1844992
721.NP2.4	ERX1844991
721.NP2.7	ERX1844994
721.NP2.6	ERX1844993
