sample_name	experiment_accession
10142.011.4.11.2013.Soil.LKnee.SiteD	ERX1165700
10142.011.3.27.2013.Skin.PBS.LHip.CW	ERX1165641
10142.009.3.2.2013.Soil.LHip.SiteC	ERX1165348
10142.011.4.11.2013.Soil.RHip.SiteB	ERX1165701
10142.011.3.30.2013.Skin.PBS.LHip.CW	ERX1165655
10142.011.3.18.2013.Soil.Head.SiteA	ERX1165589
10142.011.3.27.2013.Soil.RHip.SiteB	ERX1165647
10142.SoilControl.3.13.2013.Soil.ctrl.ctrlC	ERX1165799
10142.011.3.11.2013.Soil.Head.SiteA	ERX1165552
10142.009.3.11.2013.Soil.LKnee.SiteD	ERX1165301
10142.011.3.1.2013.Skin.PBS.LHip.CW	ERX1165538
10142.009.4.17.2013.Soil.LHip.SiteC	ERX1165460
10142.009.3.26.2013.Soil.RHip.SiteB	ERX1165387
10142.011.3.24.2013.Soil.Head.SiteA	ERX1165626
10142.011.3.23.2013.Soil.LHip.SiteC	ERX1165623
10142.011.3.13.2013.Soil.LHip.SiteC	ERX1165564
10142.SoilControl.4.11.2013.Soil.ctrl.ctrlC	ERX1165871
10142.SoilControl.4.11.2013.Soil.ctrl.ctrlA	ERX1165869
10142.SoilControl.2.28.2013.Soil.ctrl.ctrlA	ERX1165782
10142.SoilControl.2.28.2013.Soil.ctrl.ctrlB	ERX1165783
10142.009.3.6.2013.Soil.Head.SiteA	ERX1165420
10142.011.4.29.2013.Soil.LKnee.SiteD	ERX1165739
10142.011.6.10.2013.Soil.LKnee.SiteD	ERX1165767
10142.011.3.16.2013.Soil.LKnee.SiteD	ERX1165580
10142.009.3.25.2013.Skin.PBS.LKnee.DW	ERX1165378
10142.SoilControl.3.30.2013.Soil.ctrl.ctrlA	ERX1165848
10142.SoilControl.3.30.2013.Soil.ctrl.ctrlB	ERX1165849
10142.SoilControl.3.30.2013.Soil.ctrl.ctrlC	ERX1165850
10142.011.4.2.2013.Skin.PBS.LKnee.DW	ERX1165717
10142.009.4.11.2013.Soil.Head.SiteA	ERX1165445
10142.011.4.17.2013.Soil.LHip.SiteC	ERX1165713
10142.009.4.21.2013.Skin.PBS.LKnee.DW	ERX1165471
10142.011.6.10.2013.Skin.PBS.LHip.CW	ERX1165762
10142.009.3.17.2013.Soil.LHip.SiteC	ERX1165333
10142.009.3.18.2013.Soil.RHip.SiteB	ERX1165339
10142.011.3.30.2013.Soil.LHip.SiteC	ERX1165659
10142.011.4.14.2013.Skin.PBS.RHip.BW	ERX1165704
10142.SoilControl.3.4.2013.Soil.ctrl.ctrlA	ERX1165851
10142.011.3.12.2013.Soil.RHip.SiteB	ERX1165559
10142.011.3.27.2013.Skin.PBS.LKnee.DW	ERX1165642
10142.011.3.10.2013.Soil.RHip.SiteB	ERX1165548
10142.SoilControl.3.4.2013.Soil.ctrl.ctrlB	ERX1165852
10142.009.4.14.2013.Skin.PBS.LKnee.DW	ERX1165450
10142.009.4.5.2013.Soil.Head.SiteA	ERX1165491
10142.009.3.15.2013.Skin.PBS.RHip.BW	ERX1165319
10142.SoilControl.3.18.2013.Soil.ctrl.ctrlB	ERX1165813
10142.009.3.8.2013.Soil.RHip.SiteB	ERX1165434
10142.SoilControl.3.18.2013.Soil.ctrl.ctrlA	ERX1165812
10142.011.3.3.2013.Skin.PBS.LHip.CW	ERX1165648
10142.011.4.11.2013.Skin.PBS.LKnee.DW	ERX1165696
10142.009.3.23.2013.Skin.PBS.LKnee.DW	ERX1165367
10142.009.4.25.2013.Soil.LKnee.SiteD	ERX1165479
10142.011.4.8.2013.Skin.PBS.LHip.CW	ERX1165748
10142.SoilControl.3.1.2013.Soil.ctrl.ctrlC	ERX1165787
10142.SoilControl.3.1.2013.Soil.ctrl.ctrlB	ERX1165786
10142.SoilControl.3.1.2013.Soil.ctrl.ctrlA	ERX1165785
10142.SoilControl.3.22.2013.Soil.ctrl.ctrlC	ERX1165829
10142.SoilControl.3.22.2013.Soil.ctrl.ctrlB	ERX1165828
10142.SoilControl.3.22.2013.Soil.ctrl.ctrlA	ERX1165827
10142.009.3.10.2013.Soil.LHip.SiteC	ERX1165293
10142.009.3.9.2013.Soil.LKnee.SiteD	ERX1165440
10142.009.3.21.2013.Skin.PBS.LHip.CW	ERX1165355
10142.009.4.21.2013.Skin.PBS.RHip.BW	ERX1165472
10142.009.7.8.2013.Soil.RHip.SiteB	ERX1165522
10142.009.3.17.2013.Soil.Head.SiteA	ERX1165332
10142.011.3.30.2013.Soil.LKnee.SiteD	ERX1165660
10142.011.3.23.2013.Soil.Head.SiteA	ERX1165622
10142.009.4.14.2013.Soil.RHip.SiteB	ERX1165455
10142.009.3.4.2013.Soil.Head.SiteA	ERX1165409
10142.SoilControl.3.3.2013.Soil.ctrl.ctrlC	ERX1165847
10142.009.3.2.2013.Soil.LKnee.SiteD	ERX1165349
10142.009.3.13.2013.Skin.PBS.RHip.BW	ERX1165309
10142.009.3.10.2013.Soil.LKnee.SiteD	ERX1165294
10142.011.4.11.2013.Skin.PBS.LHip.CW	ERX1165695
10142.009.4.17.2013.Skin.PBS.LHip.CW	ERX1165456
10142.009.3.27.2013.Soil.LHip.SiteC	ERX1165392
10142.011.3.25.2013.Soil.RHip.SiteB	ERX1165636
10142.011.3.15.2013.Skin.PBS.LKnee.DW	ERX1165572
10142.009.3.8.2013.Soil.LKnee.SiteD	ERX1165433
10142.009.3.25.2013.Skin.PBS.LHip.CW	ERX1165377
10142.009.3.9.2013.Soil.LHip.SiteC	ERX1165439
10142.009.3.19.2013.Soil.Head.SiteA	ERX1165343
10142.009.2.28.2013.Soil.LHip.SiteC	ERX1165282
10142.009.3.11.2013.Soil.LHip.SiteC	ERX1165300
10142.009.3.23.2013.Skin.PBS.LHip.CW	ERX1165366
10142.011.2.26.2013.Soil.RHip.SiteB	ERX1165529
10142.011.4.2.2013.Soil.LKnee.SiteD	ERX1165721
10142.011.3.7.2013.Skin.PBS.RHip.BW	ERX1165679
10142.009.3.15.2013.Soil.Head.SiteA	ERX1165321
10142.009.3.17.2013.Skin.PBS.LHip.CW	ERX1165329
10142.011.3.5.2013.Soil.LKnee.SiteD	ERX1165671
10142.009.3.21.2013.Soil.RHip.SiteB	ERX1165361
10142.009.3.26.2013.Soil.LKnee.SiteD	ERX1165386
10142.SoilControl.3.25.2013.Soil.ctrl.ctrlC	ERX1165838
10142.009.3.21.2013.Soil.LKnee.SiteD	ERX1165360
10142.009.3.5.2013.Soil.RHip.SiteB	ERX1165419
10142.011.7.8.2013.Soil.LKnee.SiteD	ERX1165774
10142.009.3.20.2013.Soil.RHip.SiteB	ERX1165354
10142.011.6.10.2013.Skin.PBS.RHip.BW	ERX1165764
10142.011.5.13.2013.Skin.PBS.LKnee.DW	ERX1165756
10142.009.5.13.2013.Soil.LHip.SiteC	ERX1165506
10142.009.4.17.2013.Soil.RHip.SiteB	ERX1165462
10142.009.4.29.2013.Skin.PBS.RHip.BW	ERX1165483
10142.011.4.25.2013.Skin.PBS.LKnee.DW	ERX1165731
10142.011.3.7.2013.Soil.RHip.SiteB	ERX1165683
10142.009.3.11.2013.Soil.Head.SiteA	ERX1165299
10142.SoilControl.4.14.2013.Soil.ctrl.ctrlA	ERX1165872
10142.009.3.13.2013.Soil.LKnee.SiteD	ERX1165312
10142.009.3.21.2013.Soil.LHip.SiteC	ERX1165359
10142.011.4.2.2013.Soil.RHip.SiteB	ERX1165722
10142.011.3.11.2013.Soil.LKnee.SiteD	ERX1165554
10142.011.3.20.2013.Soil.RHip.SiteB	ERX1165607
10142.011.3.14.2013.Soil.RHip.SiteB	ERX1165570
10142.011.3.15.2013.Skin.PBS.RHip.BW	ERX1165573
10142.009.4.8.2013.Soil.LHip.SiteC	ERX1165499
10142.009.3.24.2013.Soil.LKnee.SiteD	ERX1165375
10142.009.6.10.2013.Soil.LHip.SiteC	ERX1165513
10142.011.4.5.2013.Skin.PBS.RHip.BW	ERX1165743
10142.SoilControl.3.8.2013.Soil.ctrl.ctrlA	ERX1165863
10142.SoilControl.3.8.2013.Soil.ctrl.ctrlB	ERX1165864
10142.SoilControl.3.8.2013.Soil.ctrl.ctrlC	ERX1165865
10142.011.4.14.2013.Skin.PBS.LKnee.DW	ERX1165703
10142.009.3.23.2013.Soil.LKnee.SiteD	ERX1165371
10142.009.2.26.2013.Soil.Head.SiteA	ERX1165273
10142.011.4.11.2013.Soil.LHip.SiteC	ERX1165699
10142.009.3.14.2013.Soil.LKnee.SiteD	ERX1165316
10142.011.3.11.2013.Soil.LHip.SiteC	ERX1165553
10142.011.3.26.2013.Soil.RHip.SiteB	ERX1165640
10142.011.4.21.2013.Skin.PBS.RHip.BW	ERX1165725
10142.011.3.19.2013.Skin.PBS.LHip.CW	ERX1165593
10142.011.3.6.2013.Soil.LHip.SiteC	ERX1165674
10142.009.3.4.2013.Soil.LKnee.SiteD	ERX1165411
10142.SoilControl.3.23.2013.Soil.ctrl.ctrlA	ERX1165830
10142.SoilControl.3.23.2013.Soil.ctrl.ctrlB	ERX1165831
10142.009.4.5.2013.Soil.RHip.SiteB	ERX1165494
10142.011.2.27.2013.Soil.Head.SiteA	ERX1165530
10142.009.3.1.2013.Skin.PBS.LKnee.DW	ERX1165286
10142.011.3.21.2013.Soil.Head.SiteA	ERX1165611
10142.009.3.20.2013.Soil.LHip.SiteC	ERX1165352
10142.011.3.21.2013.Skin.PBS.LKnee.DW	ERX1165609
10142.009.2.27.2013.Soil.Head.SiteA	ERX1165277
10142.009.2.28.2013.Soil.RHip.SiteB	ERX1165284
10142.011.3.15.2013.Soil.Head.SiteA	ERX1165574
10142.011.4.17.2013.Skin.PBS.RHip.BW	ERX1165711
10142.011.3.30.2013.Skin.PBS.LKnee.DW	ERX1165656
10142.011.3.24.2013.Soil.LKnee.SiteD	ERX1165628
10142.009.3.30.2013.Soil.LKnee.SiteD	ERX1165407
10142.SoilControl.4.5.2013.Soil.ctrl.ctrlB	ERX1165891
10142.009.3.22.2013.Soil.LKnee.SiteD	ERX1165364
10142.011.2.27.2013.Soil.RHip.SiteB	ERX1165533
10142.011.3.8.2013.Soil.LKnee.SiteD	ERX1165686
10142.011.4.25.2013.Soil.RHip.SiteB	ERX1165736
10142.009.3.30.2013.Skin.PBS.LHip.CW	ERX1165402
10142.009.3.24.2013.Soil.RHip.SiteB	ERX1165376
10142.009.6.10.2013.Soil.Head.SiteA	ERX1165512
10142.011.3.21.2013.Soil.LKnee.SiteD	ERX1165613
10142.009.3.13.2013.Skin.PBS.LKnee.DW	ERX1165308
10142.009.3.9.2013.Skin.PBS.LKnee.DW	ERX1165436
10142.SoilControl.4.8.2013.Soil.ctrl.ctrlC	ERX1165895
10142.009.3.23.2013.Soil.Head.SiteA	ERX1165369
10142.009.3.18.2013.Soil.LKnee.SiteD	ERX1165338
10142.011.3.9.2013.Skin.PBS.LKnee.DW	ERX1165689
10142.009.5.13.2013.Skin.PBS.LKnee.DW	ERX1165503
10142.009.3.19.2013.Soil.RHip.SiteB	ERX1165346
10142.009.3.11.2013.Skin.PBS.LKnee.DW	ERX1165297
10142.011.5.13.2013.Soil.RHip.SiteB	ERX1165761
10142.SoilControl.3.17.2013.Soil.ctrl.ctrlC	ERX1165811
10142.SoilControl.3.17.2013.Soil.ctrl.ctrlB	ERX1165810
10142.011.3.6.2013.Soil.RHip.SiteB	ERX1165676
10142.011.4.17.2013.Skin.PBS.LHip.CW	ERX1165709
10142.009.4.17.2013.Skin.PBS.LKnee.DW	ERX1165457
10142.011.2.27.2013.Soil.LHip.SiteC	ERX1165531
10142.009.3.7.2013.Soil.RHip.SiteB	ERX1165430
10142.011.3.18.2013.Soil.LKnee.SiteD	ERX1165591
10142.011.4.11.2013.Skin.PBS.RHip.BW	ERX1165697
10142.011.3.30.2013.Soil.Head.SiteA	ERX1165658
10142.011.3.4.2013.Soil.LHip.SiteC	ERX1165663
10142.011.3.4.2013.Soil.RHip.SiteB	ERX1165665
10142.009.3.17.2013.Soil.RHip.SiteB	ERX1165335
10142.009.6.10.2013.Skin.PBS.RHip.BW	ERX1165511
10142.011.3.1.2013.Soil.Head.SiteA	ERX1165541
10142.009.3.30.2013.Soil.Head.SiteA	ERX1165405
10142.011.3.2.2013.Soil.RHip.SiteB	ERX1165603
10142.009.3.7.2013.Skin.PBS.RHip.BW	ERX1165426
10142.009.5.13.2013.Soil.Head.SiteA	ERX1165505
10142.011.3.15.2013.Skin.PBS.LHip.CW	ERX1165571
10142.009.3.17.2013.Skin.PBS.RHip.BW	ERX1165331
10142.011.3.13.2013.Soil.Head.SiteA	ERX1165563
10142.011.5.13.2013.Soil.Head.SiteA	ERX1165758
10142.009.4.2.2013.Soil.Head.SiteA	ERX1165466
10142.011.3.6.2013.Soil.LKnee.SiteD	ERX1165675
10142.011.3.9.2013.Soil.LHip.SiteC	ERX1165692
10142.009.3.12.2013.Soil.Head.SiteA	ERX1165303
10142.011.3.25.2013.Soil.LKnee.SiteD	ERX1165635
10142.009.4.17.2013.Soil.LKnee.SiteD	ERX1165461
10142.011.3.21.2013.Skin.PBS.LHip.CW	ERX1165608
10142.011.3.3.2013.Soil.Head.SiteA	ERX1165651
10142.011.3.17.2013.Soil.LKnee.SiteD	ERX1165587
10142.011.3.26.2013.Soil.Head.SiteA	ERX1165637
10142.009.4.2.2013.Soil.LKnee.SiteD	ERX1165468
10142.009.3.19.2013.Soil.LKnee.SiteD	ERX1165345
10142.009.4.2.2013.Soil.RHip.SiteB	ERX1165469
10142.011.3.27.2013.Soil.LKnee.SiteD	ERX1165646
10142.009.3.21.2013.Skin.PBS.LKnee.DW	ERX1165356
10142.009.4.29.2013.Skin.PBS.LKnee.DW	ERX1165482
10142.009.3.15.2013.Skin.PBS.LHip.CW	ERX1165318
10142.009.3.1.2013.Soil.Head.SiteA	ERX1165288
10142.009.3.30.2013.Skin.PBS.RHip.BW	ERX1165404
10142.009.4.14.2013.Soil.LHip.SiteC	ERX1165453
10142.009.3.7.2013.Soil.LHip.SiteC	ERX1165428
10142.SoilControl.4.25.2013.Soil.ctrl.ctrlA	ERX1165884
10142.SoilControl.4.25.2013.Soil.ctrl.ctrlC	ERX1165886
10142.SoilControl.4.25.2013.Soil.ctrl.ctrlB	ERX1165885
10142.009.3.19.2013.Skin.PBS.LHip.CW	ERX1165340
10142.011.3.9.2013.Soil.LKnee.SiteD	ERX1165693
10142.009.3.5.2013.Skin.PBS.RHip.BW	ERX1165415
10142.011.3.1.2013.Skin.PBS.LKnee.DW	ERX1165539
10142.011.4.5.2013.Skin.PBS.LKnee.DW	ERX1165742
10142.011.3.10.2013.Soil.Head.SiteA	ERX1165545
10142.SoilControl.4.17.2013.Soil.ctrl.ctrlA	ERX1165875
10142.SoilControl.4.17.2013.Soil.ctrl.ctrlB	ERX1165876
10142.SoilControl.4.17.2013.Soil.ctrl.ctrlC	ERX1165877
10142.009.4.8.2013.Skin.PBS.LHip.CW	ERX1165495
